,ver_claim_ids,pos
6042,vclaim-pol-06042,"['policy', 'we']"
6043,vclaim-pol-06043,"['we', 'that']"
6044,vclaim-pol-06044,"['trump', 'he']"
6045,vclaim-pol-06045,['class']
6046,vclaim-pol-06046,['we']
6047,vclaim-pol-06047,"['which', 'children']"
6048,vclaim-pol-06048,['that']
6049,vclaim-pol-06049,['percent']
6050,vclaim-pol-06050,['island']
6051,vclaim-pol-06051,"['states', 'texas']"
6052,vclaim-pol-06052,"['rate', 'people', 'it']"
6053,vclaim-pol-06053,"['parenthood', 'women']"
6054,vclaim-pol-06054,['half']
6055,vclaim-pol-06055,"['i', 'none']"
6056,vclaim-pol-06056,"['we', 'that']"
6057,vclaim-pol-06057,"['bachmann', 'chinese', 'you']"
6058,vclaim-pol-06058,['u.s.']
6059,vclaim-pol-06059,[]
6060,vclaim-pol-06060,['majority']
6061,vclaim-pol-06061,['peachtree']
6062,vclaim-pol-06062,['murphy']
6063,vclaim-pol-06063,['who']
6064,vclaim-pol-06064,['cost']
6065,vclaim-pol-06065,['you']
6066,vclaim-pol-06066,['aliens']
6067,vclaim-pol-06067,"['percent', 'percent']"
6068,vclaim-pol-06068,"['we', 'that', 'that']"
6069,vclaim-pol-06069,"['number', 'who']"
6070,vclaim-pol-06070,['they']
6071,vclaim-pol-06071,"['we', 'people']"
6072,vclaim-pol-06072,[]
6073,vclaim-pol-06073,[]
6074,vclaim-pol-06074,['system']
6075,vclaim-pol-06075,['minor']
6076,vclaim-pol-06076,"['one', 'security', 'stream', 'who', 'people', 'who']"
6077,vclaim-pol-06077,"['that', 'frank']"
6078,vclaim-pol-06078,"['rubio', 'overhaul']"
6079,vclaim-pol-06079,['sanders']
6080,vclaim-pol-06080,['amendment']
6081,vclaim-pol-06081,['clinton']
6082,vclaim-pol-06082,['trump']
6083,vclaim-pol-06083,"['poll', 'i']"
6084,vclaim-pol-06084,['children']
6085,vclaim-pol-06085,['walker']
6086,vclaim-pol-06086,"['everybody', 'school', 'bible']"
6087,vclaim-pol-06087,"['you', 'you', 'visits']"
6088,vclaim-pol-06088,"['that', 'i']"
6089,vclaim-pol-06089,"['mccabe', 'parts']"
6090,vclaim-pol-06090,['states']
6091,vclaim-pol-06091,['he']
6092,vclaim-pol-06092,['nominee']
6093,vclaim-pol-06093,[]
6094,vclaim-pol-06094,"['ukraine', 'they', 'we']"
6095,vclaim-pol-06095,"['majority', 'i']"
6096,vclaim-pol-06096,"['amendment', 'we', 'adams', 'it', 'that']"
6097,vclaim-pol-06097,['i']
6098,vclaim-pol-06098,['i']
6099,vclaim-pol-06099,"['fund', 'we']"
6100,vclaim-pol-06100,[]
6101,vclaim-pol-06101,['defunding']
6102,vclaim-pol-06102,['clinton']
6103,vclaim-pol-06103,['trump']
6104,vclaim-pol-06104,[]
6105,vclaim-pol-06105,"['immigration', 'that', 'i']"
6106,vclaim-pol-06106,['productions']
6107,vclaim-pol-06107,['i']
6108,vclaim-pol-06108,"['this', 'it', 'who']"
6109,vclaim-pol-06109,"['government', 'they']"
6110,vclaim-pol-06110,"['fox', 'they', 'who']"
6111,vclaim-pol-06111,"['i', 'wisconsin']"
6112,vclaim-pol-06112,"['market', 'you']"
6113,vclaim-pol-06113,['act']
6114,vclaim-pol-06114,['percent']
6115,vclaim-pol-06115,['austin']
6116,vclaim-pol-06116,['kissing']
6117,vclaim-pol-06117,[]
6118,vclaim-pol-06118,[]
6119,vclaim-pol-06119,[]
6120,vclaim-pol-06120,"['rate', 'rate', 'that']"
6121,vclaim-pol-06121,"['percent', 'parenthood']"
6122,vclaim-pol-06122,"['we', 'we']"
6123,vclaim-pol-06123,['trump']
6124,vclaim-pol-06124,[]
6125,vclaim-pol-06125,['district']
6126,vclaim-pol-06126,"['parenthood', 'number', 'that']"
6127,vclaim-pol-06127,['we']
6128,vclaim-pol-06128,['that']
6129,vclaim-pol-06129,['he']
6130,vclaim-pol-06130,['clinton']
6131,vclaim-pol-06131,['budget']
6132,vclaim-pol-06132,"['volvo', 'jobs']"
6133,vclaim-pol-06133,"['russia', 'they', 'states']"
6134,vclaim-pol-06134,"['law', 'officer', 'he']"
6135,vclaim-pol-06135,['obama']
6136,vclaim-pol-06136,['opponents']
6137,vclaim-pol-06137,['percent']
6138,vclaim-pol-06138,['majority']
6139,vclaim-pol-06139,['percent']
6140,vclaim-pol-06140,"['republicans', 'that', 'it']"
6141,vclaim-pol-06141,"['number', 'it']"
6142,vclaim-pol-06142,['half']
6143,vclaim-pol-06143,"['economy', 'i']"
6144,vclaim-pol-06144,['we']
6145,vclaim-pol-06145,"['wisconsin', 'it']"
6146,vclaim-pol-06146,"['service', 'that']"
6147,vclaim-pol-06147,"['government', 'laws']"
6148,vclaim-pol-06148,"['abraham', 'who']"
6149,vclaim-pol-06149,['jolly']
6150,vclaim-pol-06150,['it']
6151,vclaim-pol-06151,[]
6152,vclaim-pol-06152,"['department', 'he']"
6153,vclaim-pol-06153,"['i', 'policy', 'apprehensions']"
6154,vclaim-pol-06154,"['one', 'i', 'we', 'we', 'that', 'what', 'that', 'what']"
6155,vclaim-pol-06155,['trump']
6156,vclaim-pol-06156,['obama']
6157,vclaim-pol-06157,['plan']
6158,vclaim-pol-06158,['capitol']
6159,vclaim-pol-06159,"['deal', 'country', 'we', 'them']"
6160,vclaim-pol-06160,"['states', 'we']"
6161,vclaim-pol-06161,['detainees']
6162,vclaim-pol-06162,['deficit']
6163,vclaim-pol-06163,"['obama', 'approach']"
6164,vclaim-pol-06164,['we']
6165,vclaim-pol-06165,"['franken', 'trump']"
6166,vclaim-pol-06166,"['women', 'odds', 'they']"
6167,vclaim-pol-06167,['rate']
6168,vclaim-pol-06168,['we']
6169,vclaim-pol-06169,['marines']
6170,vclaim-pol-06170,['mccain']
6171,vclaim-pol-06171,"['pluto', 'that', 'it', 'pluto']"
6172,vclaim-pol-06172,['bill']
6173,vclaim-pol-06173,['budget']
6174,vclaim-pol-06174,['shooting']
6175,vclaim-pol-06175,['georgia']
6176,vclaim-pol-06176,"['you', 'you', 'you']"
6177,vclaim-pol-06177,['rate']
6178,vclaim-pol-06178,['deportations']
6179,vclaim-pol-06179,"['i', 'he', 'you', 'people']"
6180,vclaim-pol-06180,"['deal', 'president', 'it']"
6181,vclaim-pol-06181,"['it', 'that']"
6182,vclaim-pol-06182,"['deal', 'which']"
6183,vclaim-pol-06183,"['texas', ""gov't"", 'they']"
6184,vclaim-pol-06184,"['obama', 'he']"
6185,vclaim-pol-06185,['governor']
6186,vclaim-pol-06186,['pastor']
6187,vclaim-pol-06187,['muslims']
6188,vclaim-pol-06188,['cantera']
6189,vclaim-pol-06189,['views']
6190,vclaim-pol-06190,[]
6191,vclaim-pol-06191,['program']
6192,vclaim-pol-06192,['percent']
6193,vclaim-pol-06193,"['plan', 'which']"
6194,vclaim-pol-06194,['i']
6195,vclaim-pol-06195,"['florida', 'bush']"
6196,vclaim-pol-06196,"['trump', 'who', 'trump']"
6197,vclaim-pol-06197,['she']
6198,vclaim-pol-06198,['they']
6199,vclaim-pol-06199,['mccubbins']
6200,vclaim-pol-06200,['website']
6201,vclaim-pol-06201,"['we', 'something']"
6202,vclaim-pol-06202,['i']
6203,vclaim-pol-06203,"['we', 'they']"
6204,vclaim-pol-06204,[]
6205,vclaim-pol-06205,"['christie', 'he', 'bill', 'it']"
6206,vclaim-pol-06206,['rate']
6207,vclaim-pol-06207,['obama']
6208,vclaim-pol-06208,['states']
6209,vclaim-pol-06209,['we']
6210,vclaim-pol-06210,"['campaign', 'she', 'server']"
6211,vclaim-pol-06211,['percent']
6212,vclaim-pol-06212,['economy']
6213,vclaim-pol-06213,['businesses']
6214,vclaim-pol-06214,['sanders']
6215,vclaim-pol-06215,['woman']
6216,vclaim-pol-06216,['trump']
6217,vclaim-pol-06217,['rate']
6218,vclaim-pol-06218,[]
6219,vclaim-pol-06219,['government']
6220,vclaim-pol-06220,"['all', 'christie']"
6221,vclaim-pol-06221,"['you', 'you']"
6222,vclaim-pol-06222,['county']
6223,vclaim-pol-06223,['we']
6224,vclaim-pol-06224,"['bush', 'he', 'he']"
6225,vclaim-pol-06225,"['number', 'who', 'who', 'who']"
6226,vclaim-pol-06226,[]
6227,vclaim-pol-06227,"['obama', 'that', 'who', 'you', 'who']"
6228,vclaim-pol-06228,['we']
6229,vclaim-pol-06229,['photograph']
6230,vclaim-pol-06230,"['clinton', 'donors', 'donors']"
6231,vclaim-pol-06231,['florida']
6232,vclaim-pol-06232,[]
6233,vclaim-pol-06233,['immigrants']
6234,vclaim-pol-06234,"['greece', 'it']"
6235,vclaim-pol-06235,['book']
6236,vclaim-pol-06236,[]
6237,vclaim-pol-06237,[]
6238,vclaim-pol-06238,['people']
6239,vclaim-pol-06239,['christie']
6240,vclaim-pol-06240,['we']
6241,vclaim-pol-06241,['house']
6242,vclaim-pol-06242,[]
6243,vclaim-pol-06243,['views']
6244,vclaim-pol-06244,['release']
6245,vclaim-pol-06245,['texas']
6246,vclaim-pol-06246,['johnson']
6247,vclaim-pol-06247,['states']
6248,vclaim-pol-06248,['amazon']
6249,vclaim-pol-06249,"['bush', 'oversaw']"
6250,vclaim-pol-06250,"['owners', 'they']"
6251,vclaim-pol-06251,"['states', 'you', 'you', 'those', 'that', 'we']"
6252,vclaim-pol-06252,['disparities']
6253,vclaim-pol-06253,"['we', 'that']"
6254,vclaim-pol-06254,"['polls', 'people', 'people', 'they', 'they']"
6255,vclaim-pol-06255,['it']
6256,vclaim-pol-06256,"['support', 'polls']"
6257,vclaim-pol-06257,['law']
6258,vclaim-pol-06258,"['lincoln', 'thing', 'that']"
6259,vclaim-pol-06259,"['wisconsin', 'republicans']"
6260,vclaim-pol-06260,"['you', 'you', 'id']"
6261,vclaim-pol-06261,['bush']
6262,vclaim-pol-06262,"['bush', 'women']"
6263,vclaim-pol-06263,['war']
6264,vclaim-pol-06264,"['schools', 'they']"
6265,vclaim-pol-06265,['we']
6266,vclaim-pol-06266,['isis']
6267,vclaim-pol-06267,"['anyone', 'medicare']"
6268,vclaim-pol-06268,"['obama', 'threat']"
6269,vclaim-pol-06269,['hassan']
6270,vclaim-pol-06270,['haley']
6271,vclaim-pol-06271,[]
6272,vclaim-pol-06272,['rate']
6273,vclaim-pol-06273,"['usage', 'population']"
6274,vclaim-pol-06274,['party']
6275,vclaim-pol-06275,"['clinton', 'i']"
6276,vclaim-pol-06276,['inquiry']
6277,vclaim-pol-06277,[]
6278,vclaim-pol-06278,"['rate', 'wisconsin', 'unemployment', 'it', 'it']"
6279,vclaim-pol-06279,['clinton']
6280,vclaim-pol-06280,['man']
6281,vclaim-pol-06281,"['stats', 'we']"
6282,vclaim-pol-06282,[]
6283,vclaim-pol-06283,"['half', 'who']"
6284,vclaim-pol-06284,[]
6285,vclaim-pol-06285,"['type', 'it']"
6286,vclaim-pol-06286,"['democrats', 'that']"
6287,vclaim-pol-06287,['support']
6288,vclaim-pol-06288,"['compromise', 'it']"
6289,vclaim-pol-06289,['flag']
6290,vclaim-pol-06290,"['dioxide', 'range']"
6291,vclaim-pol-06291,"['texas', 'it']"
6292,vclaim-pol-06292,[]
6293,vclaim-pol-06293,"['abbott', 'troops']"
6294,vclaim-pol-06294,[]
6295,vclaim-pol-06295,"['they', 'that']"
6296,vclaim-pol-06296,"['it', 'you']"
6297,vclaim-pol-06297,"['arsenal', 'it', 'they', 'that', 'they', 'it']"
6298,vclaim-pol-06298,[]
6299,vclaim-pol-06299,['gap']
6300,vclaim-pol-06300,[]
6301,vclaim-pol-06301,"['clinton', 'agenda', 'beliefs']"
6302,vclaim-pol-06302,"['you', 'it']"
6303,vclaim-pol-06303,[]
6304,vclaim-pol-06304,['states']
6305,vclaim-pol-06305,['unemployment']
6306,vclaim-pol-06306,"['product', 'who', 'it']"
6307,vclaim-pol-06307,['state']
6308,vclaim-pol-06308,['clinton']
6309,vclaim-pol-06309,['spending']
6310,vclaim-pol-06310,"['clinton', 'iraq', 'we', 'everyone']"
6311,vclaim-pol-06311,"['walker', 'that']"
6312,vclaim-pol-06312,['managers']
6313,vclaim-pol-06313,"['baby', 'we']"
6314,vclaim-pol-06314,"['percent', 'they']"
6315,vclaim-pol-06315,['percent']
6316,vclaim-pol-06316,['millennials']
6317,vclaim-pol-06317,"['bush', 'majority']"
6318,vclaim-pol-06318,"['clinton', 'she']"
6319,vclaim-pol-06319,['profit']
6320,vclaim-pol-06320,['florida']
6321,vclaim-pol-06321,"['that', 'scores', 'kids']"
6322,vclaim-pol-06322,['industry']
6323,vclaim-pol-06323,[]
6324,vclaim-pol-06324,['we']
6325,vclaim-pol-06325,"['proposal', 'wisconsin', 'who']"
6326,vclaim-pol-06326,"['times', 'handling']"
6327,vclaim-pol-06327,[]
6328,vclaim-pol-06328,"['republicans', 'rate', 'rate', 'rate']"
6329,vclaim-pol-06329,['residents']
6330,vclaim-pol-06330,"['walker', 'that', 'it', 'students']"
6331,vclaim-pol-06331,"['bush', 'authorities']"
6332,vclaim-pol-06332,"['perry', 'that', 'court']"
6333,vclaim-pol-06333,['christie']
6334,vclaim-pol-06334,['percent']
6335,vclaim-pol-06335,[]
6336,vclaim-pol-06336,['we']
6337,vclaim-pol-06337,"['reserves', 'they']"
6338,vclaim-pol-06338,[]
6339,vclaim-pol-06339,"['you', 'we']"
6340,vclaim-pol-06340,"['texas', 'america']"
6341,vclaim-pol-06341,"['rules', 'clinton']"
6342,vclaim-pol-06342,['that']
6343,vclaim-pol-06343,"['news', 'kelly']"
6344,vclaim-pol-06344,"['we', 'that']"
6345,vclaim-pol-06345,[]
6346,vclaim-pol-06346,"['you', 'what', 'climate', 'i', 'people', 'dioxide', 'it', 'sun']"
6347,vclaim-pol-06347,['children']
6348,vclaim-pol-06348,"['measure', 'it', 'contractors']"
6349,vclaim-pol-06349,['you']
6350,vclaim-pol-06350,"['act', 'records']"
6351,vclaim-pol-06351,"['runnerup', 'who']"
6352,vclaim-pol-06352,"['americans', 'third']"
6353,vclaim-pol-06353,"['polls', 'nations', 'they']"
6354,vclaim-pol-06354,[]
6355,vclaim-pol-06355,['two']
6356,vclaim-pol-06356,"['senate', 'who', 'that']"
6357,vclaim-pol-06357,"['one', 'that']"
6358,vclaim-pol-06358,['we']
6359,vclaim-pol-06359,['states']
6360,vclaim-pol-06360,"['candidates', 'races']"
6361,vclaim-pol-06361,['america']
6362,vclaim-pol-06362,"['ceo', 'employees', 'he']"
6363,vclaim-pol-06363,"['percent', 'we', 'this', 'that']"
6364,vclaim-pol-06364,"['we', 'we']"
6365,vclaim-pol-06365,['rate']
6366,vclaim-pol-06366,"['milwaukee', 'city', 'that']"
6367,vclaim-pol-06367,"['we', 'we']"
6368,vclaim-pol-06368,"['walker', 'budget']"
6369,vclaim-pol-06369,"['woman', 'expectancy']"
6370,vclaim-pol-06370,['split']
6371,vclaim-pol-06371,['court']
6372,vclaim-pol-06372,"['isis', 'brother', 'brother']"
6373,vclaim-pol-06373,"['you', 'percent']"
6374,vclaim-pol-06374,"['cruz', 'transgressions', 'gays']"
6375,vclaim-pol-06375,"['clinton', 'ceo']"
6376,vclaim-pol-06376,['florida']
6377,vclaim-pol-06377,"['paul', 'you']"
6378,vclaim-pol-06378,"['district', 'teachers']"
6379,vclaim-pol-06379,"['rubio', 'felons', 'rights', 'they']"
6380,vclaim-pol-06380,['feingold']
6381,vclaim-pol-06381,['georgia']
6382,vclaim-pol-06382,['thirds']
6383,vclaim-pol-06383,[]
6384,vclaim-pol-06384,['we']
6385,vclaim-pol-06385,"['states', 'that']"
6386,vclaim-pol-06386,"['percent', 'who']"
6387,vclaim-pol-06387,"['accidents', 'accidents']"
6388,vclaim-pol-06388,['connecticut']
6389,vclaim-pol-06389,"['feingold', 'senate']"
6390,vclaim-pol-06390,"['unemployment', 'unemployment']"
6391,vclaim-pol-06391,[]
6392,vclaim-pol-06392,['clinton']
6393,vclaim-pol-06393,"['department', 'i']"
6394,vclaim-pol-06394,"['we', 'that']"
6395,vclaim-pol-06395,"['bush', 'programs']"
6396,vclaim-pol-06396,['who']
6397,vclaim-pol-06397,['managers']
6398,vclaim-pol-06398,['georgia']
6399,vclaim-pol-06399,"['jefferson', 'government', 'which']"
6400,vclaim-pol-06400,"['age', 'lines', 'that']"
6401,vclaim-pol-06401,"['that', 'it', 'they']"
6402,vclaim-pol-06402,"['it', 'funding']"
6403,vclaim-pol-06403,['war']
6404,vclaim-pol-06404,['austin']
6405,vclaim-pol-06405,['you']
6406,vclaim-pol-06406,"['we', 'president', 'that']"
6407,vclaim-pol-06407,"['proposal', 'companies']"
6408,vclaim-pol-06408,['legislators']
6409,vclaim-pol-06409,"['decade', 'rates']"
6410,vclaim-pol-06410,"['president', 'roosevelt']"
6411,vclaim-pol-06411,['proportion']
6412,vclaim-pol-06412,['leaders']
6413,vclaim-pol-06413,"['men', 'it', 'men']"
6414,vclaim-pol-06414,['round']
6415,vclaim-pol-06415,['florida']
6416,vclaim-pol-06416,"['legislation', 'presidents']"
6417,vclaim-pol-06417,[]
6418,vclaim-pol-06418,['precipitation']
6419,vclaim-pol-06419,"['huckabee', 'agency']"
6420,vclaim-pol-06420,"['we', 'that', 'country']"
6421,vclaim-pol-06421,['individuals']
6422,vclaim-pol-06422,['obama']
6423,vclaim-pol-06423,['budget']
6424,vclaim-pol-06424,"['you', 'liberal', 'bush']"
6425,vclaim-pol-06425,['that']
6426,vclaim-pol-06426,"['carson', 'he', 'he']"
6427,vclaim-pol-06427,['families']
6428,vclaim-pol-06428,['thirds']
6429,vclaim-pol-06429,['republicans']
6430,vclaim-pol-06430,"['audit', 'who', 'who']"
6431,vclaim-pol-06431,['we']
6432,vclaim-pol-06432,['we']
6433,vclaim-pol-06433,"['i', 'i', 'who', 'frank']"
6434,vclaim-pol-06434,['law']
6435,vclaim-pol-06435,[]
6436,vclaim-pol-06436,['candidate']
6437,vclaim-pol-06437,[]
6438,vclaim-pol-06438,[]
6439,vclaim-pol-06439,"['we', 'we']"
6440,vclaim-pol-06440,['people']
6441,vclaim-pol-06441,"['amendments', 'she', 'she']"
6442,vclaim-pol-06442,[]
6443,vclaim-pol-06443,['states']
6444,vclaim-pol-06444,['baltimore']
6445,vclaim-pol-06445,"['fiorina', 'i']"
6446,vclaim-pol-06446,[]
6447,vclaim-pol-06447,['states']
6448,vclaim-pol-06448,['states']
6449,vclaim-pol-06449,['i']
6450,vclaim-pol-06450,"['clintons', 'we']"
6451,vclaim-pol-06451,['he']
6452,vclaim-pol-06452,"['elections', 'that']"
6453,vclaim-pol-06453,"['agriculture', 'we']"
6454,vclaim-pol-06454,['states']
6455,vclaim-pol-06455,"['we', 'we']"
6456,vclaim-pol-06456,['revenue']
6457,vclaim-pol-06457,['study']
6458,vclaim-pol-06458,"['tax', 'farmers']"
6459,vclaim-pol-06459,"['iranians', 'we', 'deal', 'they']"
6460,vclaim-pol-06460,[]
6461,vclaim-pol-06461,"['representatives', 'that', 'police', 'who']"
6462,vclaim-pol-06462,"['we', '600,000']"
6463,vclaim-pol-06463,"['man', 'who', 'who', 'he']"
6464,vclaim-pol-06464,['we']
6465,vclaim-pol-06465,[]
6466,vclaim-pol-06466,[]
6467,vclaim-pol-06467,"['percent', 'staff', 'cents']"
6468,vclaim-pol-06468,"['i', 'he']"
6469,vclaim-pol-06469,"['advantage', 'democrats']"
6470,vclaim-pol-06470,['delta']
6471,vclaim-pol-06471,"['obama', 'he']"
6472,vclaim-pol-06472,"['algeria', 'it']"
6473,vclaim-pol-06473,['austin']
6474,vclaim-pol-06474,"['percent', 'records']"
6475,vclaim-pol-06475,['driving']
6476,vclaim-pol-06476,['half']
6477,vclaim-pol-06477,"['i', 'who']"
6478,vclaim-pol-06478,['period']
6479,vclaim-pol-06479,['bill']
6480,vclaim-pol-06480,"['money', 'foundation', 'clinton', 'constitution', 'you']"
6481,vclaim-pol-06481,"['that', 'two', 'wife']"
6482,vclaim-pol-06482,['department']
6483,vclaim-pol-06483,['you']
6484,vclaim-pol-06484,['regime']
6485,vclaim-pol-06485,"['astronauts', 'who']"
6486,vclaim-pol-06486,['i']
6487,vclaim-pol-06487,['representatives']
6488,vclaim-pol-06488,['americans']
6489,vclaim-pol-06489,['dance']
6490,vclaim-pol-06490,"['rate', 'wages']"
6491,vclaim-pol-06491,['america']
6492,vclaim-pol-06492,['patients']
6493,vclaim-pol-06493,"['29', 'families']"
6494,vclaim-pol-06494,"['women', 'men']"
6495,vclaim-pol-06495,"['we', 'i']"
6496,vclaim-pol-06496,"['states', 'nobody']"
6497,vclaim-pol-06497,['part']
6498,vclaim-pol-06498,"['majority', 'clinton']"
6499,vclaim-pol-06499,['expansion']
6500,vclaim-pol-06500,['nomination']
6501,vclaim-pol-06501,['clinton']
6502,vclaim-pol-06502,['georgia']
6503,vclaim-pol-06503,['woman']
6504,vclaim-pol-06504,['percent']
6505,vclaim-pol-06505,"['language', 'sponsor', 'it', 'she']"
6506,vclaim-pol-06506,['cents']
6507,vclaim-pol-06507,"['camp', 'authorities']"
6508,vclaim-pol-06508,"['families', 'obama']"
6509,vclaim-pol-06509,[]
6510,vclaim-pol-06510,['president']
6511,vclaim-pol-06511,[]
6512,vclaim-pol-06512,"['we', 'income', 'it']"
6513,vclaim-pol-06513,['percent']
6514,vclaim-pol-06514,"['zinn', 'marxist']"
6515,vclaim-pol-06515,"['florida', 'which']"
6516,vclaim-pol-06516,['arrest']
6517,vclaim-pol-06517,[]
6518,vclaim-pol-06518,['police']
6519,vclaim-pol-06519,"['legislation', 'who', 'court']"
6520,vclaim-pol-06520,"['that', 'groups']"
6521,vclaim-pol-06521,"['paul', 'he']"
6522,vclaim-pol-06522,"['that', 'program']"
6523,vclaim-pol-06523,['rubio']
6524,vclaim-pol-06524,['budget']
6525,vclaim-pol-06525,['percent']
6526,vclaim-pol-06526,"['clinton', 'obama']"
6527,vclaim-pol-06527,['obamacare']
6528,vclaim-pol-06528,"['clinton', 'they']"
6529,vclaim-pol-06529,['clinton']
6530,vclaim-pol-06530,"['kennedy', 'leaders']"
6531,vclaim-pol-06531,['founders']
6532,vclaim-pol-06532,['treasurer']
6533,vclaim-pol-06533,['facebook']
6534,vclaim-pol-06534,['legislature']
6535,vclaim-pol-06535,['communication']
6536,vclaim-pol-06536,"['murphy', 'he']"
6537,vclaim-pol-06537,['you']
6538,vclaim-pol-06538,"['debt', 'it']"
6539,vclaim-pol-06539,"['budget', 'budget']"
6540,vclaim-pol-06540,['half']
6541,vclaim-pol-06541,"['bank', 'company']"
6542,vclaim-pol-06542,"['cruz', 'constitution', 'that']"
6543,vclaim-pol-06543,"['we', 'that', 'that']"
6544,vclaim-pol-06544,['percent']
6545,vclaim-pol-06545,['paul']
6546,vclaim-pol-06546,[]
6547,vclaim-pol-06547,"['hurd', 'he']"
6548,vclaim-pol-06548,['cost']
6549,vclaim-pol-06549,[]
6550,vclaim-pol-06550,['reagan']
6551,vclaim-pol-06551,"['you', 'children']"
6552,vclaim-pol-06552,"['clinton', 'she', 'service']"
6553,vclaim-pol-06553,['pence']
6554,vclaim-pol-06554,['howell']
6555,vclaim-pol-06555,"['you', 'u.s.']"
6556,vclaim-pol-06556,['he']
6557,vclaim-pol-06557,['referendum']
6558,vclaim-pol-06558,['cook']
6559,vclaim-pol-06559,"['percent', 'percent']"
6560,vclaim-pol-06560,['policy']
6561,vclaim-pol-06561,['men']
6562,vclaim-pol-06562,"['brewpubs', 'georgia']"
6563,vclaim-pol-06563,"['minnesota', 'unemployment', 'income', 'state']"
6564,vclaim-pol-06564,[]
6565,vclaim-pol-06565,['people']
6566,vclaim-pol-06566,['florida']
6567,vclaim-pol-06567,['we']
6568,vclaim-pol-06568,"['act', 'we']"
6569,vclaim-pol-06569,['people']
6570,vclaim-pol-06570,['georgia']
6571,vclaim-pol-06571,"['half', 'they']"
6572,vclaim-pol-06572,"['spending', 'we', 'it']"
6573,vclaim-pol-06573,"['obama', 'government']"
6574,vclaim-pol-06574,"['obama', 'he', 'orientation']"
6575,vclaim-pol-06575,['that']
6576,vclaim-pol-06576,"['island', 'which']"
6577,vclaim-pol-06577,"['you', 'you']"
6578,vclaim-pol-06578,['cruz']
6579,vclaim-pol-06579,"['americans', 'budget']"
6580,vclaim-pol-06580,"['florida', 'that']"
6581,vclaim-pol-06581,[]
6582,vclaim-pol-06582,['payments']
6583,vclaim-pol-06583,[]
6584,vclaim-pol-06584,['treaty']
6585,vclaim-pol-06585,"['dallas', 'students']"
6586,vclaim-pol-06586,[]
6587,vclaim-pol-06587,['candidate']
6588,vclaim-pol-06588,"['reduction', 'democrats']"
6589,vclaim-pol-06589,['cruz']
6590,vclaim-pol-06590,['obama']
6591,vclaim-pol-06591,"['murphy', 'members']"
6592,vclaim-pol-06592,['businesses']
6593,vclaim-pol-06593,['growth']
6594,vclaim-pol-06594,"['whales', 'they']"
6595,vclaim-pol-06595,"['policies', 'solar']"
6596,vclaim-pol-06596,['dollar']
6597,vclaim-pol-06597,"['homicides', 'delays']"
6598,vclaim-pol-06598,"['we', 'that', 'you', 'you']"
6599,vclaim-pol-06599,"['you', 'who']"
