,ver_claim_ids,ver_claim_encodings
779,vclaim-pol-00779,"[ 0.00746889 -0.04693839  0.0679546  ...  0.05493955  0.01124942
 -0.00788674]"
780,vclaim-pol-00780,"[ 0.00746889  0.04960195  0.08277289 ...  0.03942709  0.00698373
 -0.0030034 ]"
781,vclaim-pol-00781,"[ 0.00746889 -0.05727342  0.02410012 ...  0.01659801  0.00837457
  0.00874105]"
782,vclaim-pol-00782,"[ 0.00746889  0.06250159  0.04782588 ...  0.07781369  0.00830625
 -0.0069102 ]"
783,vclaim-pol-00783,"[ 0.00746889 -0.00125383  0.0083104  ...  0.0441479   0.05608941
 -0.00576437]"
784,vclaim-pol-00784,"[ 0.00746889 -0.0569531   0.00332435 ...  0.0332329  -0.01427543
 -0.00164691]"
785,vclaim-pol-00785,[0.00746889 0.0413939  0.07920354 ... 0.03192719 0.02837832 0.02041348]
786,vclaim-pol-00786,"[ 0.00746889 -0.06945135  0.09999127 ... -0.01354733  0.03687735
 -0.00316511]"
787,vclaim-pol-00787,"[ 0.00746889  0.11852652  0.12750189 ...  0.10458694  0.07271127
 -0.01385639]"
788,vclaim-pol-00788,[0.00746889 0.01081569 0.05201912 ... 0.03290443 0.03132945 0.001201  ]
789,vclaim-pol-00789,"[ 0.00746889 -0.09124301  0.07956472 ... -0.02502059  0.02078991
 -0.01385639]"
790,vclaim-pol-00790,[0.00746889 0.02518797 0.08916634 ... 0.04382218 0.05978053 0.03239432]
791,vclaim-pol-00791,"[ 0.00746889 -0.06945135  0.08917306 ...  0.03395688  0.06210792
 -0.01190651]"
792,vclaim-pol-00792,"[ 0.00746889 -0.06945135  0.09707299 ...  0.01507493  0.03541699
  0.01867513]"
793,vclaim-pol-00793,"[ 0.00746889 -0.02375825  0.04879995 ...  0.00577836  0.04688665
  0.01052793]"
794,vclaim-pol-00794,"[ 0.00746889 -0.06945135  0.13839811 ...  0.01477814  0.01534896
 -0.01385639]"
795,vclaim-pol-00795,"[ 0.00746889 -0.02888869  0.12832735 ...  0.02204547  0.00621278
 -0.00800724]"
796,vclaim-pol-00796,"[ 0.00746889 -0.00059014  0.05507071 ...  0.03367496  0.05847221
  0.00358135]"
797,vclaim-pol-00797,[0.00746889 0.08949203 0.10933425 ... 0.03935864 0.00787414 0.01028022]
798,vclaim-pol-00798,"[ 0.00746889 -0.01543298  0.03542872 ...  0.03897449  0.0114847
  0.00302305]"
799,vclaim-pol-00799,"[ 0.00746889 -0.05443583  0.09529974 ...  0.0542736   0.03083789
  0.01127127]"
800,vclaim-pol-00800,"[ 0.00746889 -0.06577626  0.11685595 ...  0.04543668  0.04017761
  0.01281934]"
801,vclaim-pol-00801,[0.00746889 0.18839337 0.17627878 ... 0.05520198 0.01415651 0.02835038]
802,vclaim-pol-00802,"[ 0.00746889 -0.03329112  0.10435517 ...  0.06228222 -0.01030983
  0.03026861]"
803,vclaim-pol-00803,"[ 0.00746889  0.09667097  0.1265964  ... -0.03240604  0.04245448
 -0.00258804]"
804,vclaim-pol-00804,"[ 0.00746889 -0.04811874  0.0356302  ...  0.01432956  0.0309562
  0.01057825]"
805,vclaim-pol-00805,"[ 0.00746889 -0.04778164  0.04229021 ...  0.03999321  0.0273831
  0.00814084]"
806,vclaim-pol-00806,"[ 0.00746889 -0.01923448  0.03653803 ...  0.0496587   0.06643417
  0.00805241]"
807,vclaim-pol-00807,"[ 0.00746889 -0.04834191  0.05636186 ... -0.00636927 -0.01083645
 -0.00454814]"
808,vclaim-pol-00808,"[ 0.00746889 -0.03540943  0.02112277 ...  0.04076875 -0.01515497
  0.04374706]"
809,vclaim-pol-00809,"[ 0.00746889  0.00309205  0.04651478 ...  0.01878668  0.05679705
 -0.00351671]"
810,vclaim-pol-00810,"[ 0.00746889 -0.04214693  0.07518926 ...  0.04783147  0.04059345
  0.00212925]"
811,vclaim-pol-00811,[0.00746889 0.16585621 0.17732118 ... 0.07926427 0.04336553 0.00165149]
812,vclaim-pol-00812,"[ 0.00746889  0.11645851  0.0116712  ...  0.06584742  0.02159694
 -0.01134256]"
813,vclaim-pol-00813,"[ 0.00746889 -0.01529286  0.09873275 ...  0.02763541  0.05539044
 -0.00108026]"
814,vclaim-pol-00814,"[ 0.00746889  0.00164798  0.15364115 ...  0.06853189  0.01164443
 -0.02211211]"
815,vclaim-pol-00815,"[ 0.00746889 -0.03279241  0.02173964 ... -0.00466287  0.03459764
 -0.01385639]"
816,vclaim-pol-00816,"[ 0.00746889 -0.04561591  0.11625651 ...  0.04433117 -0.00729051
  0.00078722]"
817,vclaim-pol-00817,"[ 0.00746889 -0.04360181  0.08863126 ...  0.04524567  0.03156308
 -0.00404428]"
818,vclaim-pol-00818,[0.00746889 0.03676393 0.13832441 ... 0.00873168 0.02348005 0.02175033]
819,vclaim-pol-00819,"[ 0.00746889 -0.06730616  0.04213183 ... -0.05726979  0.00789505
 -0.00198803]"
820,vclaim-pol-00820,"[ 0.00746889 -0.10826045  0.03934493 ...  0.02901633  0.07607184
  0.00489839]"
821,vclaim-pol-00821,"[ 0.00746889 -0.00245301  0.0270063  ...  0.05608626  0.00977855
 -0.01279855]"
822,vclaim-pol-00822,"[ 0.00746889 -0.0553766   0.01088557 ...  0.05695119  0.01065123
 -0.00384568]"
823,vclaim-pol-00823,"[ 0.00746889 -0.01981074  0.06274199 ...  0.05349362  0.03096906
 -0.01385639]"
824,vclaim-pol-00824,[0.00746889 0.03410788 0.12623881 ... 0.04592538 0.08319452 0.00400689]
825,vclaim-pol-00825,"[ 0.00746889 -0.0729012   0.06531865 ...  0.07577223  0.03328606
 -0.01385639]"
826,vclaim-pol-00826,"[ 0.00746889 -0.04909752  0.06493073 ...  0.0325562   0.03350621
  0.00883112]"
827,vclaim-pol-00827,"[ 0.00746889 -0.06940764  0.08200499 ...  0.01610938  0.01529582
 -0.00569566]"
828,vclaim-pol-00828,[0.00746889 0.00741571 0.13483717 ... 0.03546538 0.01415195 0.02097823]
829,vclaim-pol-00829,"[ 0.00746889  0.03173966  0.06686279 ...  0.06274489  0.01059276
 -0.01365596]"
830,vclaim-pol-00830,"[ 0.00746889 -0.06586801  0.04177576 ... -0.01890427 -0.00924959
 -0.01385639]"
831,vclaim-pol-00831,"[ 0.00746889 -0.05139837  0.01165438 ...  0.03693769  0.07557215
  0.01049615]"
832,vclaim-pol-00832,"[ 0.00746889 -0.05310125  0.07284553 ...  0.00309411 -0.00886226
 -0.01385639]"
833,vclaim-pol-00833,"[ 0.00746889  0.07397687  0.11840973 ...  0.01886031  0.00233386
 -0.00686027]"
834,vclaim-pol-00834,"[ 0.00746889 -0.04282028  0.05004655 ...  0.04018465  0.03930348
 -0.01044694]"
835,vclaim-pol-00835,"[ 0.00746889  0.02546748  0.04882728 ...  0.02653011  0.00193821
 -0.00887877]"
836,vclaim-pol-00836,"[ 0.00746889  0.25575757  0.11280661 ...  0.05374129  0.04790114
 -0.00533188]"
837,vclaim-pol-00837,[0.00746889 0.03314396 0.09733741 ... 0.02030252 0.06254166 0.04816582]
838,vclaim-pol-00838,"[ 0.00746889  0.02806544  0.06985123 ...  0.08323264  0.03006522
 -0.00668074]"
839,vclaim-pol-00839,[0.00746889 0.25177914 0.04385715 ... 0.02889885 0.03680967 0.02504715]
840,vclaim-pol-00840,"[ 0.00746889 -0.05139837  0.08673782 ...  0.03863027  0.03429589
  0.02759838]"
841,vclaim-pol-00841,"[ 0.00746889  0.08174211  0.11302511 ... -0.0150104   0.02786561
  0.00283221]"
842,vclaim-pol-00842,"[ 7.4688899e-03 -4.2742245e-02  4.5291497e-05 ...  3.0744104e-02
  7.8559723e-03 -1.3856391e-02]"
843,vclaim-pol-00843,"[ 0.00746889 -0.00711184  0.13558716 ... -0.00728643  0.03413463
 -0.01385639]"
844,vclaim-pol-00844,"[ 0.00746889  0.05710399  0.14105053 ...  0.03341525  0.03362764
 -0.00597966]"
845,vclaim-pol-00845,"[ 0.00746889 -0.04909752  0.03078453 ...  0.01416364  0.03565254
  0.01873445]"
846,vclaim-pol-00846,"[ 0.00746889  0.07914462  0.03645753 ...  0.06366271 -0.00347805
  0.02760286]"
847,vclaim-pol-00847,"[ 0.00746889 -0.09260825  0.0783078  ...  0.02166392  0.05704686
 -0.00448443]"
848,vclaim-pol-00848,"[ 0.00746889 -0.06265941  0.10168378 ...  0.0031563   0.02812044
  0.0159303 ]"
849,vclaim-pol-00849,"[ 0.00746889 -0.04778164  0.08159121 ...  0.0630388   0.09195103
  0.00249524]"
850,vclaim-pol-00850,"[ 0.00746889 -0.04717458  0.08533708 ...  0.01368528  0.04956442
  0.02198597]"
851,vclaim-pol-00851,"[ 0.00746889  0.01391422  0.06699406 ... -0.00198478  0.03998657
 -0.01385639]"
852,vclaim-pol-00852,"[ 0.00746889 -0.04416092  0.0032386  ...  0.05618577  0.01430394
 -0.01385639]"
853,vclaim-pol-00853,"[ 0.00746889 -0.03070257  0.06801666 ...  0.03176532  0.04259094
  0.00556182]"
854,vclaim-pol-00854,"[ 0.00746889  0.04862415  0.09228092 ...  0.02465967 -0.01524761
  0.02859901]"
855,vclaim-pol-00855,[0.00746889 0.02090957 0.09191196 ... 0.03887298 0.08753002 0.01860599]
856,vclaim-pol-00856,"[ 0.00746889 -0.05947056  0.1013995  ...  0.03732466 -0.00668782
 -0.00015765]"
857,vclaim-pol-00857,"[ 0.00746889 -0.04789986  0.10303997 ... -0.00330179  0.01815718
  0.01384144]"
858,vclaim-pol-00858,"[ 0.00746889 -0.06852428  0.06334815 ... -0.01961118  0.00958528
  0.01678799]"
859,vclaim-pol-00859,"[ 0.00746889 -0.06355973  0.01913133 ...  0.03645048  0.02809153
  0.00994702]"
860,vclaim-pol-00860,"[ 0.00746889 -0.02781819  0.0420172  ...  0.02090921 -0.00088929
  0.01203739]"
861,vclaim-pol-00861,"[ 0.00746889 -0.04778164  0.06215582 ...  0.03289248  0.07881512
  0.00642402]"
862,vclaim-pol-00862,"[ 0.00746889 -0.0381222   0.12520987 ...  0.03478192  0.00018549
  0.00966383]"
863,vclaim-pol-00863,[0.00746889 0.03780644 0.14515224 ... 0.03192127 0.06092863 0.00348334]
864,vclaim-pol-00864,"[ 7.4688899e-03 -9.1778249e-02  4.1548915e-02 ...  8.0787249e-02
  3.9616726e-02 -6.4778069e-05]"
865,vclaim-pol-00865,[0.00746889 0.04932668 0.05756823 ... 0.04596153 0.03407768 0.00631754]
866,vclaim-pol-00866,"[ 0.00746889 -0.02607531  0.03631378 ...  0.03142223  0.00265157
  0.0237688 ]"
867,vclaim-pol-00867,"[ 0.00746889 -0.04799137  0.09312999 ...  0.05211071  0.06762215
 -0.00737796]"
868,vclaim-pol-00868,"[ 0.00746889 -0.04693452  0.11931757 ... -0.00071586  0.01190358
  0.00367203]"
869,vclaim-pol-00869,"[ 0.00746889 -0.05351765  0.1037588  ...  0.05855875  0.07509296
  0.01616401]"
870,vclaim-pol-00870,"[ 0.00746889 -0.02984586  0.11629082 ...  0.04735772  0.03055031
  0.02572062]"
871,vclaim-pol-00871,"[ 0.00746889 -0.04778164  0.14090455 ... -0.00039258  0.07159848
  0.02825663]"
872,vclaim-pol-00872,[0.00746889 0.04001468 0.06036689 ... 0.04791252 0.00359738 0.02582623]
873,vclaim-pol-00873,[0.00746889 0.0413939  0.07973804 ... 0.03766097 0.0454227  0.00237153]
874,vclaim-pol-00874,"[ 0.00746889 -0.06607986  0.06540342 ...  0.00439493  0.06055079
  0.00670526]"
875,vclaim-pol-00875,"[ 0.00746889 -0.04965714  0.05315715 ...  0.00697619  0.05853688
  0.05042279]"
876,vclaim-pol-00876,[0.00746889 0.28964302 0.07042664 ... 0.05417972 0.04412377 0.03513215]
877,vclaim-pol-00877,"[ 0.00746889 -0.07508842  0.01964716 ...  0.01208522 -0.00292731
 -0.00668187]"
878,vclaim-pol-00878,"[ 0.00746889 -0.05727342 -0.02589258 ... -0.04824477 -0.04434213
  0.00097764]"
879,vclaim-pol-00879,"[ 0.00746889 -0.02773799  0.08874331 ...  0.00730678  0.05433171
 -0.00711609]"
880,vclaim-pol-00880,"[ 0.00746889 -0.04778164  0.04531006 ...  0.04220425  0.05799279
 -0.01239027]"
881,vclaim-pol-00881,"[ 0.00746889 -0.03965465  0.09764161 ...  0.03818827  0.03712942
  0.01305944]"
882,vclaim-pol-00882,"[ 0.00746889 -0.06586801  0.06550741 ...  0.02440955 -0.03821278
 -0.01066763]"
883,vclaim-pol-00883,"[ 0.00746889 -0.00190526  0.07788476 ...  0.04992786  0.10644607
  0.0062324 ]"
884,vclaim-pol-00884,"[ 0.00746889 -0.04219098  0.06836367 ...  0.04122205  0.02169328
  0.00170828]"
885,vclaim-pol-00885,"[ 0.00746889  0.02822856  0.10022898 ...  0.0190936   0.06907511
 -0.0084854 ]"
886,vclaim-pol-00886,"[ 0.00746889  0.06598078  0.15059032 ...  0.03292362 -0.01773791
 -0.01284519]"
887,vclaim-pol-00887,"[ 0.00746889 -0.07047672  0.05623357 ...  0.00549999 -0.04353397
 -0.02353982]"
888,vclaim-pol-00888,"[ 0.00746889 -0.06318546  0.08108302 ...  0.04330833 -0.00292513
  0.03078772]"
889,vclaim-pol-00889,[0.00746889 0.11513767 0.02890391 ... 0.04541281 0.02768302 0.02432553]
890,vclaim-pol-00890,"[ 0.00746889 -0.01468358  0.01715077 ...  0.01990702 -0.01148357
 -0.01385639]"
891,vclaim-pol-00891,"[ 0.00746889  0.09667097  0.07250793 ... -0.03297057  0.00777908
 -0.00564302]"
892,vclaim-pol-00892,"[ 0.00746889  0.13321422  0.07290973 ...  0.05015328  0.04466274
 -0.01853112]"
893,vclaim-pol-00893,"[ 0.00746889 -0.05765136  0.06300002 ... -0.00302561  0.04936176
 -0.01385639]"
894,vclaim-pol-00894,"[ 0.00746889 -0.0357029   0.06300002 ...  0.04881297  0.044446
 -0.01270024]"
895,vclaim-pol-00895,"[ 0.00746889  0.15158221  0.08427246 ...  0.07004815  0.04930406
 -0.01385639]"
896,vclaim-pol-00896,"[ 0.00746889 -0.0543596   0.0839978  ...  0.04206268  0.02954588
  0.01122144]"
897,vclaim-pol-00897,"[ 0.00746889 -0.04708495  0.04447535 ... -0.00277131 -0.00432387
  0.0072388 ]"
898,vclaim-pol-00898,"[ 0.00746889 -0.04778164  0.03297969 ...  0.03950228 -0.00047293
  0.01871539]"
899,vclaim-pol-00899,"[ 0.00746889 -0.05584044  0.0575885  ...  0.03937712  0.01155726
  0.0002269 ]"
900,vclaim-pol-00900,"[ 0.00746889  0.06821438  0.07769647 ...  0.03908067  0.02369917
 -0.01385639]"
901,vclaim-pol-00901,"[ 0.00746889 -0.03170158  0.0954873  ...  0.02374425  0.01085295
 -0.00737796]"
902,vclaim-pol-00902,"[ 0.00746889 -0.02388392 -0.00614053 ...  0.04831592  0.03989169
  0.03253061]"
903,vclaim-pol-00903,"[ 0.00746889 -0.06586801  0.03879216 ...  0.00457874  0.03114975
 -0.0169053 ]"
904,vclaim-pol-00904,"[ 0.00746889  0.30184278  0.07414564 ...  0.02427574  0.00490922
 -0.01095474]"
905,vclaim-pol-00905,"[ 0.00746889 -0.02381882  0.0624641  ...  0.03939199  0.06675521
  0.01121971]"
906,vclaim-pol-00906,[0.00746889 0.03588865 0.07091963 ... 0.03491965 0.03705341 0.00178738]
907,vclaim-pol-00907,"[ 0.00746889 -0.04538039  0.07185717 ...  0.05521524  0.06040633
  0.01025436]"
908,vclaim-pol-00908,"[ 0.00746889 -0.01753999  0.01560677 ...  0.02834556  0.04842339
  0.00011078]"
909,vclaim-pol-00909,"[ 0.00746889 -0.03667923  0.00540323 ...  0.00892093 -0.00651597
  0.01177971]"
910,vclaim-pol-00910,"[ 0.00746889 -0.06586801  0.08370803 ...  0.03884159  0.02759905
  0.00773033]"
911,vclaim-pol-00911,"[ 0.00746889 -0.01241024  0.05253278 ...  0.01704141  0.02763879
  0.01109606]"
912,vclaim-pol-00912,[0.00746889 0.16071804 0.10736866 ... 0.06591952 0.03879444 0.00728842]
913,vclaim-pol-00913,"[ 0.00746889 -0.06586801  0.01986307 ... -0.00385916  0.03254225
  0.01069431]"
914,vclaim-pol-00914,"[ 0.00746889  0.02378053  0.02298859 ...  0.03131956  0.04981645
 -0.01385639]"
915,vclaim-pol-00915,"[ 0.00746889  0.05113163  0.01581753 ...  0.08775005  0.00865994
 -0.00497093]"
916,vclaim-pol-00916,"[ 0.00746889 -0.00481593  0.00659458 ...  0.03367043  0.03687735
 -0.00317353]"
917,vclaim-pol-00917,"[ 0.00746889 -0.05007373  0.06299354 ...  0.06385485  0.11664827
  0.01610053]"
918,vclaim-pol-00918,"[ 0.00746889 -0.06338564  0.0583317  ...  0.02383372  0.03818693
  0.01200168]"
919,vclaim-pol-00919,[0.00746889 0.00438941 0.05449163 ... 0.03856622 0.01712798 0.01941656]
920,vclaim-pol-00920,"[ 0.00746889  0.00597309  0.08675203 ...  0.04291819  0.04084422
 -0.01144969]"
921,vclaim-pol-00921,"[ 0.00746889  0.04987824  0.0252372  ...  0.0240774   0.00486053
 -0.01201739]"
922,vclaim-pol-00922,"[ 0.00746889 -0.05765136  0.06300002 ...  0.04968534  0.06800296
  0.00146477]"
923,vclaim-pol-00923,"[ 0.00746889 -0.0565068   0.05170849 ...  0.02422649  0.02045253
  0.02036151]"
924,vclaim-pol-00924,"[ 0.00746889  0.05672105  0.14483908 ...  0.02224102 -0.00527817
  0.01088558]"
925,vclaim-pol-00925,[0.00746889 0.02546075 0.0724915  ... 0.02444688 0.03792848 0.02263662]
926,vclaim-pol-00926,"[ 0.00746889 -0.04778164  0.05070044 ...  0.02737283  0.01149763
  0.00602293]"
927,vclaim-pol-00927,[0.00746889 0.17356633 0.0518853  ... 0.05402804 0.04574027 0.0088689 ]
928,vclaim-pol-00928,"[ 0.00746889 -0.06399813  0.04187769 ...  0.03269946 -0.00918677
  0.03810117]"
929,vclaim-pol-00929,"[ 0.00746889 -0.06255482  0.06974863 ...  0.03195077  0.03524352
 -0.00578218]"
930,vclaim-pol-00930,[0.00746889 0.0413939  0.08084539 ... 0.03760437 0.0512154  0.01660651]
931,vclaim-pol-00931,"[ 0.00746889 -0.02151887  0.12086504 ...  0.04807959  0.11968499
  0.03185838]"
932,vclaim-pol-00932,"[ 0.00746889 -0.05406239  0.08161236 ...  0.02090921 -0.00088929
  0.02424538]"
933,vclaim-pol-00933,[0.00746889 0.03171346 0.06925048 ... 0.0370132  0.04791864 0.01355668]
934,vclaim-pol-00934,"[ 0.00746889 -0.04909752  0.0628495  ...  0.0995825   0.05709814
 -0.01385639]"
935,vclaim-pol-00935,"[ 0.00746889 -0.05638919  0.03915504 ...  0.02859007  0.02999861
 -0.01385639]"
936,vclaim-pol-00936,"[ 0.00746889 -0.06586801  0.09904848 ...  0.03334155  0.01501858
 -0.0063009 ]"
937,vclaim-pol-00937,"[ 0.00746889 -0.06586801  0.08244445 ... -0.01889293 -0.00455472
 -0.01001767]"
938,vclaim-pol-00938,"[ 0.00746889  0.02858678  0.03671716 ...  0.07285887  0.063536
 -0.00372847]"
939,vclaim-pol-00939,"[ 0.00746889 -0.05596302  0.0767521  ...  0.08829866  0.06868619
  0.01460579]"
940,vclaim-pol-00940,[0.00746889 0.0050484  0.08227152 ... 0.02128565 0.03520516 0.01933561]
941,vclaim-pol-00941,"[ 0.00746889 -0.09738487  0.07250793 ... -0.00279761  0.0584495
 -0.00042672]"
942,vclaim-pol-00942,"[ 0.00746889 -0.05519443 -0.07709713 ... -0.03529468 -0.04803943
 -0.00126164]"
943,vclaim-pol-00943,"[ 0.00746889 -0.06626067  0.00606941 ...  0.04406705 -0.04143035
 -0.01385639]"
944,vclaim-pol-00944,"[ 0.00746889  0.0298003   0.02530107 ...  0.02610071  0.01560026
 -0.00630961]"
945,vclaim-pol-00945,"[ 0.00746889  0.01786663  0.02324802 ... -0.00322612  0.0202756
 -0.01283064]"
946,vclaim-pol-00946,"[ 0.00746889 -0.06586801  0.0910674  ...  0.05749106 -0.03856058
 -0.01328511]"
947,vclaim-pol-00947,"[ 0.00746889 -0.09450623  0.04768986 ...  0.05848022 -0.00852071
 -0.00731239]"
948,vclaim-pol-00948,"[ 0.00746889 -0.00452162 -0.01045381 ...  0.06587058  0.01313699
  0.02307957]"
949,vclaim-pol-00949,"[ 0.00746889 -0.07875624  0.05601041 ...  0.07225306  0.07431141
  0.00360182]"
950,vclaim-pol-00950,[0.00746889 0.03412376 0.05837709 ... 0.02918694 0.04498556 0.00702185]
951,vclaim-pol-00951,"[ 0.00746889 -0.04310865 -0.00792512 ... -0.00949251  0.00683355
  0.00044351]"
952,vclaim-pol-00952,[0.00746889 0.0413939  0.05841002 ... 0.03855294 0.0371373  0.04417704]
953,vclaim-pol-00953,"[ 0.00746889  0.2669966   0.08132962 ...  0.04482342  0.00744377
 -0.01385639]"
954,vclaim-pol-00954,"[ 0.00746889 -0.04778164  0.09551179 ...  0.08462369  0.08723829
  0.01748936]"
955,vclaim-pol-00955,"[ 0.00746889 -0.03941258  0.1152629  ...  0.05143382  0.06856113
 -0.01385639]"
956,vclaim-pol-00956,"[ 0.00746889 -0.06586801  0.0493022  ...  0.0202116   0.01078301
  0.0445816 ]"
957,vclaim-pol-00957,"[ 0.00746889 -0.06945135  0.06789507 ...  0.07572225  0.06026464
  0.01583445]"
958,vclaim-pol-00958,"[ 0.00746889 -0.02213374 -0.00538281 ... -0.0010405  -0.00842247
 -0.01385639]"
959,vclaim-pol-00959,"[ 0.00746889 -0.02327554  0.05239927 ...  0.07801574  0.03806589
  0.01937035]"
960,vclaim-pol-00960,"[ 0.00746889 -0.06267191  0.07927088 ... -0.01473493 -0.00883172
  0.00572274]"
961,vclaim-pol-00961,"[ 0.00746889  0.03909218  0.11379056 ...  0.01090084 -0.02871574
 -0.01385639]"
962,vclaim-pol-00962,"[ 0.00746889 -0.12282991  0.03391972 ...  0.00530279  0.04580371
 -0.01385639]"
963,vclaim-pol-00963,"[ 0.00746889 -0.08705685  0.06731991 ...  0.05677079  0.06293494
  0.00573321]"
964,vclaim-pol-00964,"[ 0.00746889 -0.07422612 -0.01365045 ...  0.05810547 -0.013296
 -0.01355759]"
965,vclaim-pol-00965,"[ 0.00746889 -0.05167687  0.07835014 ...  0.03315364  0.01074275
 -0.00468028]"
966,vclaim-pol-00966,"[ 0.00746889 -0.08396728  0.12409926 ... -0.04056655  0.00825629
 -0.01385639]"
967,vclaim-pol-00967,[0.00746889 0.00927708 0.12058712 ... 0.01509381 0.0147863  0.00742129]
968,vclaim-pol-00968,"[ 0.00746889 -0.02068839  0.04573094 ...  0.06796706  0.07703793
  0.03491703]"
969,vclaim-pol-00969,"[ 0.00746889 -0.06586801  0.06216867 ...  0.01311701 -0.02386831
 -0.00860277]"
970,vclaim-pol-00970,"[ 0.00746889 -0.06533105  0.12027232 ...  0.03463918  0.02184493
 -0.00256558]"
971,vclaim-pol-00971,"[ 0.00746889 -0.06393295  0.08317162 ...  0.03764668  0.03333668
  0.0227432 ]"
972,vclaim-pol-00972,"[ 0.00746889 -0.0891639   0.07488174 ... -0.02849093  0.00515785
  0.01412343]"
973,vclaim-pol-00973,"[ 0.00746889 -0.04778164  0.01567921 ...  0.06844959  0.01239343
 -0.00766425]"
974,vclaim-pol-00974,"[ 0.00746889 -0.02141866 -0.00374268 ...  0.05680509 -0.02482093
 -0.00737796]"
975,vclaim-pol-00975,"[ 0.00746889 -0.12182678  0.06711604 ...  0.01083386  0.03547462
  0.00023914]"
976,vclaim-pol-00976,"[ 0.00746889 -0.01215009  0.04392595 ...  0.03399845  0.03727061
  0.01318511]"
977,vclaim-pol-00977,"[ 0.00746889 -0.03723557  0.05603046 ...  0.04826941  0.00287138
  0.02066229]"
978,vclaim-pol-00978,"[ 0.00746889  0.03305576  0.0559717  ...  0.0314255  -0.02055625
  0.01820236]"
979,vclaim-pol-00979,"[ 0.00746889  0.04510802 -0.0102472  ...  0.01503911  0.01791609
 -0.01385639]"
980,vclaim-pol-00980,"[ 0.00746889 -0.08096957  0.00892403 ...  0.0062253   0.00263956
 -0.01128987]"
981,vclaim-pol-00981,"[ 0.00746889 -0.04778164  0.13126521 ...  0.04307245  0.06280259
  0.02231676]"
982,vclaim-pol-00982,"[ 0.00746889 -0.05702182  0.05050957 ...  0.03773006 -0.00745016
  0.00591856]"
983,vclaim-pol-00983,"[ 0.00746889 -0.06586801  0.0223341  ...  0.03830746 -0.03722976
  0.01010976]"
984,vclaim-pol-00984,"[ 0.00746889 -0.06197659  0.04621904 ...  0.03610976  0.0596906
  0.00540785]"
985,vclaim-pol-00985,"[ 0.00746889  0.02806544  0.01749402 ...  0.01286769  0.02143148
 -0.00377505]"
986,vclaim-pol-00986,"[ 0.00746889 -0.06559873  0.04972145 ...  0.00735802  0.0501878
  0.00363658]"
987,vclaim-pol-00987,"[ 0.00746889 -0.09612242  0.01976861 ...  0.05990126  0.03140778
 -0.00133704]"
988,vclaim-pol-00988,"[ 0.00746889  0.02430043  0.10674027 ...  0.02649917  0.03499299
 -0.00665346]"
989,vclaim-pol-00989,"[ 0.00746889 -0.06513327  0.10328931 ...  0.03524176  0.08588852
  0.00247445]"
990,vclaim-pol-00990,"[ 0.00746889 -0.04735807  0.10121144 ...  0.0227887   0.04535248
  0.01002449]"
991,vclaim-pol-00991,"[ 0.00746889 -0.06607845  0.04833752 ... -0.0402774   0.05119765
  0.01532644]"
992,vclaim-pol-00992,"[ 0.00746889 -0.04741629  0.0764095  ...  0.00030872  0.01283402
 -0.01385639]"
