,ver_claim_ids,used_words_and_synonyms
4543,vclaim-pol-04543,"['says', 'barack', 'obama', '``', 'said', 'black', 'males', 'two', 'times', 'likely', 'shot', 'law', 'enforcement', 'officer', 'white', 'males', ""''"", '``', 'lie', ""''"", '``', 'data', '.', ""''""]"
4544,vclaim-pol-04544,"['``', 'american', 'homeownership', 'rate', 'q2', '2016', '62.9', '%', '-', 'lowest', 'rate', '51yrs', '.', ""''""]"
4545,vclaim-pol-04545,"['says', 'donald', 'trump', '``', 'going', 'go', 'carpet', 'bomb', ""''"", 'middle', 'east', '.']"
4546,vclaim-pol-04546,"['says', 'sen.', 'pat', 'toomey', '``', 'even', 'tried', 'shut', 'federal', 'government', 'order', 'eliminate', 'funding', 'planned', 'parenthood', '.', ""''""]"
4547,vclaim-pol-04547,"['``', 'weeks', 'ago', ',', '(', ')', 'education', 'committee', 'congress', 'deciding', '’', 'going', 'local', 'salad', 'bar', '.', ""''""]"
4548,vclaim-pol-04548,"['``', 'nobody', 'covered', ""''"", 'remarks', 'patricia', 'smith', ',', 'mother', 'benghazi', 'victim', ',', '``', 'live', ',', 'almost', 'everybody', 'covered', 'khizr', 'khan', ""'s"", ',', 'mr.', 'khan', ""'s"", 'remarks', 'live', '.', ""''""]"
4549,vclaim-pol-04549,"['``', 'usual', ',', 'hillary', '&', 'dems', 'trying', 'rig', 'debates', '2', 'major', 'nfl', 'games', '.', ""''""]"
4550,vclaim-pol-04550,"['says', ',', 'regarding', 'presence', 'classified', 'information', 'email', ',', 'fbi', 'director', 'james', '``', 'comey', 'said', 'answers', 'truthful', ',', ""'ve"", 'said', 'consistent', 'told', 'american', 'people', '.', ""''""]"
4551,vclaim-pol-04551,"['liberia', ',', '``', 'girl', 'likely', 'married', '18', 'know', 'read', '.', ""''""]"
4552,vclaim-pol-04552,"['says', 'donald', 'trump', '``', 'proposes', 'tax', 'cuts', ',', '--', '$', '3', 'trillion', 'millionaires', 'like', '$', '2', 'trillion', 'corporations', 'like', '.', ""''""]"
4553,vclaim-pol-04553,"['whether', '’', 'relationship', 'vladimir', 'putin', '.']"
4554,vclaim-pol-04554,"['says', 'hillary', 'clinton', 'wrote', ',', ""''"", 'believe', 'primary', 'role', 'state', 'teach', ',', 'train', 'raise', 'children', '.', 'parents', 'secondary', 'role', '.', ""''""]"
4555,vclaim-pol-04555,"['says', 'donald', 'trump', '``', ""n't"", 'make', 'thing', 'america', '.', ""''""]"
4556,vclaim-pol-04556,"['``', 'dnc', 'hack', 'showed', 'clinton', 'campaign', 'working', 'schedule', '(', 'primary', ')', 'debates', '(', 'bernie', ')', 'sanders', ',', ""''"", 'clinton', 'campaign', 'continuing', '``', 'ploy', ""''"", 'donald', 'trump', '.']"
4557,vclaim-pol-04557,"['``', 'bike', 'lanes', 'sidewalks', 'proven', 'reduce', 'crashes', '38', 'percent', 'austin', '’', 'streets', '.', ""''""]"
4558,vclaim-pol-04558,"['barack', 'obama', '``', 'ended', 'getting', 're-elected', 'largest', 'gender', 'gap', 'history', 'american', 'elections', '.', ""''""]"
4559,vclaim-pol-04559,"['``', 'five', 'texas', 'counties', 'account', 'almost', '90', 'percent', '(', 'state', '’', ')', 'cattle', 'industry', '.', ""''""]"
4560,vclaim-pol-04560,"['says', 'indiana', 'gov', '.', 'mike', 'pence', '``', 'denies', ""'s"", 'thing', 'evolution', '.', ""''""]"
4561,vclaim-pol-04561,"['``', 'fixed', 'loophole', '(', 'gun', ')', 'background', 'record', 'check', 'system', 'could', 'make', 'commonwealth', 'safer', '.', ""''""]"
4562,vclaim-pol-04562,"['says', 'hillary', 'clinton', ""'s"", 'iran', 'nuclear', 'deal', '``', 'lined', 'pockets', 'world', ""'s"", 'number', 'one', 'state', 'sponsor', 'terrorism', 'money', '.', ""''""]"
4563,vclaim-pol-04563,"['says', '``', 'donald', 'trump', 'defended', ""''"", 'world', 'war', 'ii', 'internment', 'camps', '.']"
4564,vclaim-pol-04564,"['``', '90', 'percent', 'gains', 'gone', 'top', '1', 'percent', '.', ""''""]"
4565,vclaim-pol-04565,"['says', 'donald', 'trump', '``', 'claimed', 'armed', 'forces', ""'"", 'disaster', '.', ""'"", ""''""]"
4566,vclaim-pol-04566,"['``', 'put', 'lid', 'iran', ""'s"", 'nuclear', 'program', 'without', 'firing', 'single', 'shot', '.', ""''""]"
4567,vclaim-pol-04567,"['says', 'trump', 'ties', 'made', '``', 'china', ',', 'colorado', '.', 'trump', 'suits', 'mexico', ',', 'michigan', '.', 'trump', 'furniture', 'turkey', ',', 'ohio', '.', 'trump', 'picture', 'frames', 'india', ',', 'wisconsin', '.', ""''""]"
4568,vclaim-pol-04568,"['``', 'economy', 'much', 'stronger', '(', 'barack', 'obama', 'joe', 'biden', ')', 'took', 'office', '.', 'nearly', '15', 'million', 'new', 'private-sector', 'jobs', '.', ""''""]"
4569,vclaim-pol-04569,"['shootings', 'dallas', 'policemen', ',', '``', 'nearly', '500', 'people', 'applied', '12', 'days', '.', ""''""]"
4570,vclaim-pol-04570,"['says', 'donald', 'trump', 'said', 'republican', 'convention', ',', '``', 'alone', 'fix', '.', ""''""]"
4571,vclaim-pol-04571,"['florida', 'retirees', 'families', '``', 'lost', 'tens', 'thousands', 'dollars', ""''"", 'deposits', 'failed', 'trump', 'condo', 'projects', ',', '``', 'pocketed', 'money', 'walked', 'away', '.', ""''""]"
4572,vclaim-pol-04572,"['says', 'hillary', 'clinton', '``', 'negotiated', 'first', 'agreement', '—', 'ever', '—', 'china', 'india', 'officially', 'committed', 'reduce', 'emissions', '.', ""''""]"
4573,vclaim-pol-04573,"['whether', 'federal', 'government', 'set', 'minimum', 'wage']"
4574,vclaim-pol-04574,"['``', 'koch', 'network', '(', ')', 'spending', 'money', '(', 'senate', 'race', ')', 'ohio', 'anywhere', 'else', 'country', '.', ""''""]"
4575,vclaim-pol-04575,"['first', 'week', 'governor', ',', 'tim', 'kaine', '``', 'proposed', 'nearly', '$', '4', 'billion', 'tax', 'increase', ',', '$', '4', 'billion', ',', 'including', 'tax', 'increase', 'people', 'earning', 'little', '$', '17,000', 'year', '.', ""''""]"
4576,vclaim-pol-04576,"['``', 'issue', 'immigration', 'alone', ',', 'next', 'impossible', 'find', 'policy', 'difference', '(', 'donald', ')', 'trump', 'congressman', '(', 'joe', ')', 'heck', '.', ""''""]"
4577,vclaim-pol-04577,"['``', '’', 'one', 'name', 'calling', '.', ""''""]"
4578,vclaim-pol-04578,"['``', '2009', ',', 'first', 'year', 'mayor', ',', ""''"", 'julián', 'castro', '``', 'received', 'seven-figure', 'referral', 'fee', ""''"", 'smells', 'like', 'dirty', 'financial', 'gift', '``', 'notorious', 'personal', 'injury', 'lawyer', 'mikal', 'watts', ',', 'major', 'obama', 'donor', '.', ""''""]"
4579,vclaim-pol-04579,"['``', 'lbj', 'started', '#', 'waronpoverty', ',', '14', '%', 'americans', 'lived', 'poverty', '.', '50', 'yrs', 'later', ',', '14', '%', 'still', '.', ""'s"", '#', 'betterway', '.', ""''""]"
4580,vclaim-pol-04580,"['says', 'donald', 'trump', 'promised', '``', 'mass', 'deportation', 'latino', 'families', '.', ""''""]"
4581,vclaim-pol-04581,"['``', 'almost', 'every', 'country', 'earth', 'sees', 'america', 'stronger', 'respected', 'today', 'eight', 'years', 'ago', 'took', 'office', '.', ""''""]"
4582,vclaim-pol-04582,"['``', 'illegal', 'immigration', 'crime', 'rate', 'low', '’', 'decades', '.', ""''""]"
4583,vclaim-pol-04583,"['``', 'productive', 'workers', 'world', '.', ""''""]"
4584,vclaim-pol-04584,"['``', 'john', 'mccain', '’', 'chief', 'economic', 'adviser', '’', '08', 'race', '…', 'estimated', 'trump', '’', 'promises', 'would', 'cause', 'america', 'lose', '3.5', 'million', 'jobs', '.', ""''""]"
4585,vclaim-pol-04585,"['independent', 'analysts', '``', 'found', 'trump', ""'s"", 'tax', 'plan', ',', 'given', 'wealthy', 'big', 'corporations', ',', 'would', 'rack', '$', '30', 'trillion', 'debt', '.', ""''""]"
4586,vclaim-pol-04586,"['says', 'donald', 'trump', '``', 'games', 'u.s.', 'visa', 'system', 'hire', 'temporary', 'foreign', 'workers', 'low', 'wages', '.', ""''""]"
4587,vclaim-pol-04587,"['``', 'ninety', 'percent', 'americans', 'want', 'background', 'check', 'system', 'strengthened', 'expanded', 'cover', 'gun', 'sales', '.', ""''""]"
4588,vclaim-pol-04588,"['donald', 'trump', '``', 'called', 'military', 'served', 'disaster', '.', ""''""]"
4589,vclaim-pol-04589,"['``', 'moved', '100', 'times', 'many', 'people', 'poverty', 'moved', 'president', '(', 'ronald', ')', 'reagan', 'office', ',', '40', 'percent', 'jobs', '.', ""''""]"
4590,vclaim-pol-04590,"['says', '``', 'donald', 'trump', 'mike', 'pence', 'want', 'gamble', 'retirement', 'benefits', 'stock', 'market', '.', ""''""]"
4591,vclaim-pol-04591,"['``', 'immigrants', 'start', 'businesses', 'faster', 'rate', ';', 'seem', 'grow', 'businesses', 'successfully', '.', ""''""]"
4592,vclaim-pol-04592,"['says', 'bernie', 'sanders', '``', 'similar', ""''"", 'views', 'trade']"
4593,vclaim-pol-04593,"['says', 'gov', '.', 'mike', 'pence', 'rep.', 'mike', 'coffman', '``', 'take', 'positions', 'number', 'things', '...', 'coffman', 'pence', 'oppose', 'equal', 'rights', 'lgbt', 'americans', '.', ""''""]"
4594,vclaim-pol-04594,"['``', 'one', 'american', 'flag', 'massive', 'stage', 'democratic', 'national', 'convention', 'people', 'started', 'complaining-', 'small', 'one', '.', 'pathetic', '.', ""''""]"
4595,vclaim-pol-04595,"['says', 'u.s.', 'sen.', 'ron', 'johnson', '``', 'opposes', 'faster', 'broadband', 'internet', 'small', 'towns', ""''"", '``', 'got', 'nearly', '$', '90,000', 'campaign', 'contributions', 'telecom', 'special', 'interests', '.', ""''""]"
4596,vclaim-pol-04596,"['``', 'secretary', 'state', ',', '(', 'hillary', 'clinton', ')', 'worked', 'hard', 'get', 'strong', 'sanctions', 'iran', ""'s"", 'nuclear', 'program', ""''"", '``', 'got', 'russia', 'china', 'support', '.', ""''""]"
4597,vclaim-pol-04597,"['``', 'approval', 'united', 'states', '20', 'points', 'higher', '(', 'hillary', 'clinton', ')', 'left', 'secretary', 'state', ""'s"", 'office', 'took', '.', ""''""]"
4598,vclaim-pol-04598,"['says', 'interviewer', 'asked', 'donald', 'trump', 'treats', 'women', 'respect', ',', 'trump', 'replied', ',', '``', 'ca', ""n't"", 'say', '.', ""''""]"
4599,vclaim-pol-04599,"['says', 'donald', 'trump', '``', 'cashed', ""''"", 'sept.', '11', ',', ""''"", 'collecting', '$', '150,000', 'federal', 'funds', 'intended', 'help', 'small', 'businesses', 'recover', '—', 'even', 'though', 'days', 'attack', 'trump', 'said', 'properties', 'affected', '.', ""''""]"
4600,vclaim-pol-04600,"['says', 'hillary', 'clinton', 'helped', '``', 'get', 'done', ""''"", 'children', ""'s"", 'health', 'insurance', 'program', '.']"
4601,vclaim-pol-04601,"['says', 'donald', 'trump', '``', 'said', 'woman', 'punished', 'exercising', 'right', 'choose', '.', ""''""]"
4602,vclaim-pol-04602,"['``', 'human', 'trafficking', 'third-biggest', 'criminal', 'enterprise', 'world', '.', ""''""]"
4603,vclaim-pol-04603,"['california', '``', 'sixth', 'largest', 'economy', 'planet', 'earth', '.', ""''""]"
4604,vclaim-pol-04604,"['``', 'top', '1', 'percent', 'recent', 'years', 'earned', '85', 'percent', 'new', 'income', '.', ""''""]"
4605,vclaim-pol-04605,"['says', 'hillary', 'clinton', 'ralph', 'northam', '``', 'label', 'police', 'racists', '.', ""''""]"
4606,vclaim-pol-04606,"['``', 'fewer', 'people', 'crossing', '(', 'southwest', ')', 'border', 'last', '30', 'years', '.', ""''""]"
4607,vclaim-pol-04607,"['``', 'donald', 'trump', 'said', 'excited', '2008', 'housing', 'crash', 'devastated', 'millions', 'american', 'families', ',', 'thought', 'would', 'help', 'scoop', 'real', 'estate', 'cheap', '.', ""''""]"
4608,vclaim-pol-04608,"['speakers', 'democratic', 'national', 'convention', 'made', '``', 'zero', 'mentions', 'global', 'terrorist', 'threat', 'posed', 'isis', '.', ""''""]"
4609,vclaim-pol-04609,"['``', 'top', 'one-tenth', '1', 'percent', 'owns', 'almost', 'much', 'wealth', 'bottom', '90', 'percent', '.', ""''""]"
4610,vclaim-pol-04610,"['says', 'donald', 'trump', '``', 'believes', 'states', 'actually', 'right', 'lower', 'minimum', 'wage', '$', '7.25', '.', ""''""]"
4611,vclaim-pol-04611,"['``', 'wake', 'every', 'morning', 'house', '(', 'white', 'house', ')', 'built', 'slaves', '.', ""''""]"
4612,vclaim-pol-04612,"['says', 'trump', 'shirts', 'made', 'bangladesh', ',', 'trump', 'suits', 'mexico', ',', 'trump', 'vodka', 'netherlands', ',', 'trump', 'crystal', 'barware', 'slovenia', 'cufflinks', 'ties', 'china', '.']"
4613,vclaim-pol-04613,"['``', 'industrialized', 'nation', ""n't"", 'guarantee', 'workers', 'paid', 'family', 'leave', '.', ""''""]"
4614,vclaim-pol-04614,"['says', '``', 'donald', 'trump', 'guy', 'called', 'privatization', ""''"", 'veterans', 'administration', '.']"
4615,vclaim-pol-04615,"['``', 'analysis', 'showed', 'bernie', 'sanders', 'would', 'democratic', 'nomination', 'super', 'delegates', '.', ""''""]"
4616,vclaim-pol-04616,"['says', 'debbie', 'wasserman', 'schultz', '``', 'voted', 'huge', 'subsidies', 'sugar', 'industry', '...', 'well', 'delays', 'cleanups', '.', ""''""]"
4617,vclaim-pol-04617,"['unemployment', 'numbers', '``', 'artificial', 'numbers', '.', 'numbers', 'massaged', 'make', 'existing', 'economy', 'look', 'good', ',', 'make', 'administration', 'look', 'good', ',', 'fact', ',', ""'s"", 'total', 'disaster', '.', ""''""]"
4618,vclaim-pol-04618,"['south', 'sudan', ',', '``', 'teenage', 'girls', 'die', 'childbirth', 'finish', 'high', 'school', '.', ""''""]"
4619,vclaim-pol-04619,"['says', 'unlike', 'tim', 'kaine', ',', '``', 'invested', ""''"", 'education', ',', 'indiana', 'gov', '.', 'mike', 'pence', '``', 'slashed', 'education', 'funding', '.', ""''""]"
4620,vclaim-pol-04620,"['gift', 'taking', ',', ""''"", 'bob', 'mcdonnell', 'took', 'fraction', '(', 'tim', ')', 'kaine', 'took', '.', ""''""]"
4621,vclaim-pol-04621,"['``', 'candidate', 'ran', 'either', 'primary', 'said', ',', '‘', 'raise', 'taxes', 'middle', 'class', '.', '’', ""''""]"
4622,vclaim-pol-04622,"['u.s.', 'go', '``', 'plane', 'graveyards', ""''"", 'museums', 'get', 'parts', '20-year-old', 'jet', 'fighters', 'sells', 'new', 'jets', 'countries', '.']"
4623,vclaim-pol-04623,"['says', 'ted', 'cruz', '``', 'never', 'denied', ""''"", 'father', 'photographed', 'lee', 'harvey', 'oswald', '.']"
4624,vclaim-pol-04624,"['``', 'created', '800,000', 'new', 'jobs', ',', 'cut', 'unemployment', 'rate', 'almost', 'half', 'today', 'new', 'york', 'state', 'private', 'sector', 'jobs', 'ever', 'history', ""''""]"
4625,vclaim-pol-04625,"['says', 'u.s.', 'senator', ',', 'russ', 'feingold', '``', 'voted', 'authorizing', 'military', '11', 'separate', 'times', '.', ""''""]"
4626,vclaim-pol-04626,"['``', 'nearly', '180,000', 'illegal', 'immigrants', 'criminal', 'records', ',', 'ordered', 'deported', 'country', ',', 'tonight', 'roaming', 'free', 'threaten', 'peaceful', 'citizens', '.', ""''""]"
4627,vclaim-pol-04627,"['``', 'amendment', ',', 'pushed', 'lyndon', 'johnson', 'many', 'years', 'ago', ',', 'threatens', 'religious', 'institutions', 'loss', 'tax-exempt', 'status', 'openly', 'advocate', 'political', 'views', '.', ""''""]"
4628,vclaim-pol-04628,"['``', 'america', 'one', 'highest-taxed', 'nations', 'world', '.', ""''""]"
4629,vclaim-pol-04629,"['``', 'household', 'incomes', '$', '4,000', 'since', 'year', '2000', '.', ""''""]"
4630,vclaim-pol-04630,"['``', 'trade', 'deficit', 'goods', 'reached', 'nearly', '…', '$', '800', 'billion', 'last', 'year', 'alone', '.', ""''""]"
4631,vclaim-pol-04631,"['says', 'hillary', 'clinton', '``', 'supported', 'north', 'american', 'free', 'trade', 'agreement', ')', ',', 'supported', 'china', '’', 'entrance', 'world', 'trade', 'organization…', '.', 'supported', 'job-killing', 'trade', 'deal', 'south', 'korea', '.', 'supported', 'trans-pacific', 'partnership', '.', ""''""]"
4632,vclaim-pol-04632,"['says', 'hillary', 'clinton', '``', 'wants', 'essentially', 'abolish', 'second', 'amendment', '.', ""''""]"
4633,vclaim-pol-04633,"['``', 'hillary', 'clinton', 'plans', 'massive', ',', 'mean', 'massive', ',', 'tax', 'increase', ',', 'proposed', 'largest', 'tax', 'reduction', 'candidate', 'run', 'president', 'year', ',', 'democrat', 'republican', '.', ""''""]"
4634,vclaim-pol-04634,"['``', 'america', 'lost', 'nearly', 'one', 'third', 'manufacturing', 'jobs', 'since', '1997', ',', 'following', 'enactment', 'disastrous', 'trade', 'deals', 'supported', 'bill', 'hillary', 'clinton', '.', ""''""]"
4635,vclaim-pol-04635,"['says', 'hillary', 'clinton', '``', 'wants', 'sanctuary', 'cities', '.', ""''""]"
4636,vclaim-pol-04636,"['says', 'hillary', 'clinton', '``', 'called', 'radical', '550', 'percent', 'increase', 'syrian', '...', 'refugees', '.', '.', '.', 'despite', 'fact', '’', 'way', 'screen', 'refugees', 'order', 'find', 'come', '.', ""''""]"
4637,vclaim-pol-04637,"['``', 'forty-three', 'million', 'americans', 'food', 'stamps', '.', ""''""]"
4638,vclaim-pol-04638,"['``', 'number', 'new', 'illegal', 'immigrant', 'families', 'crossed', 'border', 'far', 'year', 'already', 'exceeds', 'entire', 'total', '2015', '.', ""''""]"
4639,vclaim-pol-04639,"['``', '2009', ',', 'pre-hillary', ',', 'isis', 'even', 'map', '.', ""''""]"
4640,vclaim-pol-04640,"['``', 'homicides', 'last', 'year', 'increased', '17', 'percent', 'america', '’', '50', 'largest', 'cities', '.', '’', 'largest', 'increase', '25', 'years', '.', ""''""]"
4641,vclaim-pol-04641,"['``', 'two', 'million', 'latinos', 'poverty', 'today', 'president', 'obama', 'took', 'oath', 'office', 'less', 'eight', 'years', 'ago', '.', ""''""]"
4642,vclaim-pol-04642,"['``', 'every', 'single', 'strawberry', 'served', 'members', 'congress', 'passed', 'rough', 'hands', 'undocumented', 'immigrant', '.', ""''""]"
4643,vclaim-pol-04643,"['says', 'rep.', 'tammy', '``', 'duckworth', 'staunch', 'supporter', 'expanding', 'spending', ',', 'size', 'reach', 'irs', '.', ""''""]"
4644,vclaim-pol-04644,"['says', 'north', 'carolina', '``', 'home', 'largest', 'military', 'installations', 'world', '.', ""''""]"
4645,vclaim-pol-04645,"['says', 'indiana', 'governor', ',', 'made', '``', 'record', 'investments', 'education', '.', ""''""]"
4646,vclaim-pol-04646,"['``', 'indiana', '.', '.', '.', 'highest', 'credit', 'rating', 'nation', '.', ""''""]"
4647,vclaim-pol-04647,"['``', 'hillary', 'clinton', 'left', 'americans', 'harm', ""'s"", 'way', 'benghazi', 'four', 'americans', 'fell', 'said', ',', ""'what"", 'difference', 'point', 'make', '?', ""'"", '``']"
4648,vclaim-pol-04648,"['says', ""''"", 'hillary', '(', 'clinton', ')', 'wants', 'increase', 'number', '(', 'syrian', 'refugees', ')', '500', 'percent', '.', ""''""]"
4649,vclaim-pol-04649,"['``', 'hoosiers', 'going', 'work', 'ever', '.', ""''""]"
4650,vclaim-pol-04650,"['``', 'million', 'democrats', 'deserted', '(', 'howard', 'dean', '’', ')', 'party', 'joined', 'party', 'donald', 'trump', 'ohio', 'year', '.', ""''""]"
4651,vclaim-pol-04651,"['``', '9', 'percent', 'muslims', 'pakistan', 'view', 'isis', 'favorably', '.', 'unfortunately', ',', '9', 'percent', '16', 'million', 'people', '.', '’', 'one', 'country', '.', ""''""]"
4652,vclaim-pol-04652,"['says', 'donald', 'trump', '``', 'always', 'pays', 'bills', 'promptly', '.', ""''""]"
4653,vclaim-pol-04653,"['``', 'economy', 'growing', '.', ""''""]"
4654,vclaim-pol-04654,"['``', 'hillary', 'clinton', 'invented', 'isis', 'stupid', 'policies', '.', 'responsible', 'isis', '.', ""''""]"
4655,vclaim-pol-04655,"['``', 'neighborhoods', 'become', 'violent', ""''"", 'president', 'barack', 'obama', ""'s"", '``', 'watch', '.', ""''""]"
