,ver_claim_ids,used_words_and_synonyms
3709,vclaim-pol-03709,25
3710,vclaim-pol-03710,20
3711,vclaim-pol-03711,20
3712,vclaim-pol-03712,27
3713,vclaim-pol-03713,29
3714,vclaim-pol-03714,14
3715,vclaim-pol-03715,27
3716,vclaim-pol-03716,29
3717,vclaim-pol-03717,16
3718,vclaim-pol-03718,17
3719,vclaim-pol-03719,37
3720,vclaim-pol-03720,26
3721,vclaim-pol-03721,22
3722,vclaim-pol-03722,15
3723,vclaim-pol-03723,30
3724,vclaim-pol-03724,16
3725,vclaim-pol-03725,22
3726,vclaim-pol-03726,20
3727,vclaim-pol-03727,17
3728,vclaim-pol-03728,17
3729,vclaim-pol-03729,30
3730,vclaim-pol-03730,20
3731,vclaim-pol-03731,16
3732,vclaim-pol-03732,19
3733,vclaim-pol-03733,6
3734,vclaim-pol-03734,35
3735,vclaim-pol-03735,17
3736,vclaim-pol-03736,26
3737,vclaim-pol-03737,23
3738,vclaim-pol-03738,47
3739,vclaim-pol-03739,27
3740,vclaim-pol-03740,26
3741,vclaim-pol-03741,25
3742,vclaim-pol-03742,16
3743,vclaim-pol-03743,43
3744,vclaim-pol-03744,23
3745,vclaim-pol-03745,22
3746,vclaim-pol-03746,20
3747,vclaim-pol-03747,11
3748,vclaim-pol-03748,19
3749,vclaim-pol-03749,32
3750,vclaim-pol-03750,21
3751,vclaim-pol-03751,14
3752,vclaim-pol-03752,15
3753,vclaim-pol-03753,17
3754,vclaim-pol-03754,30
3755,vclaim-pol-03755,39
3756,vclaim-pol-03756,25
3757,vclaim-pol-03757,21
3758,vclaim-pol-03758,26
3759,vclaim-pol-03759,29
3760,vclaim-pol-03760,16
3761,vclaim-pol-03761,28
3762,vclaim-pol-03762,18
3763,vclaim-pol-03763,19
3764,vclaim-pol-03764,22
3765,vclaim-pol-03765,16
3766,vclaim-pol-03766,22
3767,vclaim-pol-03767,20
3768,vclaim-pol-03768,17
3769,vclaim-pol-03769,14
3770,vclaim-pol-03770,14
3771,vclaim-pol-03771,18
3772,vclaim-pol-03772,21
3773,vclaim-pol-03773,23
3774,vclaim-pol-03774,16
3775,vclaim-pol-03775,32
3776,vclaim-pol-03776,22
3777,vclaim-pol-03777,26
3778,vclaim-pol-03778,17
3779,vclaim-pol-03779,21
3780,vclaim-pol-03780,20
3781,vclaim-pol-03781,26
3782,vclaim-pol-03782,15
3783,vclaim-pol-03783,13
3784,vclaim-pol-03784,40
3785,vclaim-pol-03785,23
3786,vclaim-pol-03786,22
3787,vclaim-pol-03787,42
3788,vclaim-pol-03788,17
3789,vclaim-pol-03789,18
3790,vclaim-pol-03790,30
3791,vclaim-pol-03791,26
3792,vclaim-pol-03792,30
3793,vclaim-pol-03793,20
3794,vclaim-pol-03794,28
3795,vclaim-pol-03795,20
3796,vclaim-pol-03796,20
3797,vclaim-pol-03797,36
3798,vclaim-pol-03798,18
3799,vclaim-pol-03799,15
3800,vclaim-pol-03800,13
3801,vclaim-pol-03801,20
3802,vclaim-pol-03802,19
3803,vclaim-pol-03803,16
3804,vclaim-pol-03804,49
3805,vclaim-pol-03805,7
3806,vclaim-pol-03806,16
3807,vclaim-pol-03807,38
3808,vclaim-pol-03808,12
3809,vclaim-pol-03809,21
3810,vclaim-pol-03810,13
3811,vclaim-pol-03811,17
3812,vclaim-pol-03812,17
3813,vclaim-pol-03813,32
3814,vclaim-pol-03814,21
3815,vclaim-pol-03815,13
3816,vclaim-pol-03816,17
3817,vclaim-pol-03817,12
3818,vclaim-pol-03818,10
3819,vclaim-pol-03819,32
3820,vclaim-pol-03820,14
3821,vclaim-pol-03821,29
3822,vclaim-pol-03822,15
3823,vclaim-pol-03823,15
3824,vclaim-pol-03824,16
3825,vclaim-pol-03825,11
3826,vclaim-pol-03826,20
3827,vclaim-pol-03827,16
3828,vclaim-pol-03828,26
3829,vclaim-pol-03829,20
3830,vclaim-pol-03830,14
3831,vclaim-pol-03831,21
3832,vclaim-pol-03832,22
3833,vclaim-pol-03833,25
3834,vclaim-pol-03834,26
3835,vclaim-pol-03835,16
3836,vclaim-pol-03836,26
3837,vclaim-pol-03837,15
3838,vclaim-pol-03838,30
3839,vclaim-pol-03839,20
3840,vclaim-pol-03840,13
3841,vclaim-pol-03841,15
3842,vclaim-pol-03842,11
3843,vclaim-pol-03843,11
3844,vclaim-pol-03844,24
3845,vclaim-pol-03845,21
3846,vclaim-pol-03846,16
3847,vclaim-pol-03847,14
3848,vclaim-pol-03848,21
3849,vclaim-pol-03849,33
3850,vclaim-pol-03850,23
3851,vclaim-pol-03851,20
3852,vclaim-pol-03852,19
3853,vclaim-pol-03853,13
3854,vclaim-pol-03854,16
3855,vclaim-pol-03855,17
3856,vclaim-pol-03856,17
3857,vclaim-pol-03857,14
3858,vclaim-pol-03858,35
3859,vclaim-pol-03859,23
3860,vclaim-pol-03860,23
3861,vclaim-pol-03861,30
3862,vclaim-pol-03862,14
3863,vclaim-pol-03863,24
3864,vclaim-pol-03864,40
3865,vclaim-pol-03865,33
3866,vclaim-pol-03866,13
3867,vclaim-pol-03867,22
3868,vclaim-pol-03868,16
3869,vclaim-pol-03869,16
3870,vclaim-pol-03870,18
3871,vclaim-pol-03871,40
3872,vclaim-pol-03872,16
3873,vclaim-pol-03873,15
3874,vclaim-pol-03874,11
3875,vclaim-pol-03875,16
3876,vclaim-pol-03876,13
3877,vclaim-pol-03877,30
3878,vclaim-pol-03878,18
3879,vclaim-pol-03879,38
3880,vclaim-pol-03880,27
3881,vclaim-pol-03881,20
3882,vclaim-pol-03882,22
3883,vclaim-pol-03883,27
3884,vclaim-pol-03884,10
3885,vclaim-pol-03885,23
3886,vclaim-pol-03886,33
3887,vclaim-pol-03887,16
3888,vclaim-pol-03888,27
3889,vclaim-pol-03889,25
3890,vclaim-pol-03890,32
3891,vclaim-pol-03891,30
3892,vclaim-pol-03892,27
3893,vclaim-pol-03893,18
3894,vclaim-pol-03894,27
3895,vclaim-pol-03895,10
3896,vclaim-pol-03896,20
3897,vclaim-pol-03897,18
3898,vclaim-pol-03898,32
3899,vclaim-pol-03899,26
3900,vclaim-pol-03900,17
3901,vclaim-pol-03901,24
3902,vclaim-pol-03902,12
3903,vclaim-pol-03903,14
3904,vclaim-pol-03904,12
3905,vclaim-pol-03905,17
3906,vclaim-pol-03906,51
3907,vclaim-pol-03907,13
3908,vclaim-pol-03908,49
3909,vclaim-pol-03909,10
3910,vclaim-pol-03910,30
3911,vclaim-pol-03911,11
3912,vclaim-pol-03912,10
3913,vclaim-pol-03913,19
3914,vclaim-pol-03914,28
3915,vclaim-pol-03915,22
3916,vclaim-pol-03916,21
3917,vclaim-pol-03917,43
3918,vclaim-pol-03918,34
3919,vclaim-pol-03919,15
3920,vclaim-pol-03920,9
3921,vclaim-pol-03921,9
3922,vclaim-pol-03922,23
3923,vclaim-pol-03923,21
3924,vclaim-pol-03924,13
3925,vclaim-pol-03925,20
3926,vclaim-pol-03926,18
3927,vclaim-pol-03927,25
3928,vclaim-pol-03928,45
3929,vclaim-pol-03929,15
3930,vclaim-pol-03930,23
3931,vclaim-pol-03931,25
3932,vclaim-pol-03932,21
3933,vclaim-pol-03933,23
3934,vclaim-pol-03934,9
3935,vclaim-pol-03935,26
3936,vclaim-pol-03936,18
3937,vclaim-pol-03937,27
3938,vclaim-pol-03938,13
3939,vclaim-pol-03939,19
3940,vclaim-pol-03940,16
3941,vclaim-pol-03941,22
3942,vclaim-pol-03942,12
3943,vclaim-pol-03943,19
3944,vclaim-pol-03944,28
3945,vclaim-pol-03945,13
3946,vclaim-pol-03946,35
3947,vclaim-pol-03947,29
3948,vclaim-pol-03948,18
3949,vclaim-pol-03949,15
3950,vclaim-pol-03950,14
3951,vclaim-pol-03951,19
3952,vclaim-pol-03952,30
3953,vclaim-pol-03953,27
3954,vclaim-pol-03954,33
3955,vclaim-pol-03955,19
3956,vclaim-pol-03956,23
3957,vclaim-pol-03957,16
3958,vclaim-pol-03958,36
3959,vclaim-pol-03959,13
3960,vclaim-pol-03960,15
3961,vclaim-pol-03961,48
3962,vclaim-pol-03962,21
3963,vclaim-pol-03963,27
3964,vclaim-pol-03964,16
3965,vclaim-pol-03965,32
3966,vclaim-pol-03966,16
3967,vclaim-pol-03967,23
3968,vclaim-pol-03968,19
3969,vclaim-pol-03969,45
3970,vclaim-pol-03970,38
3971,vclaim-pol-03971,31
3972,vclaim-pol-03972,11
3973,vclaim-pol-03973,18
3974,vclaim-pol-03974,25
3975,vclaim-pol-03975,32
3976,vclaim-pol-03976,29
3977,vclaim-pol-03977,13
3978,vclaim-pol-03978,34
3979,vclaim-pol-03979,9
3980,vclaim-pol-03980,12
3981,vclaim-pol-03981,38
3982,vclaim-pol-03982,8
3983,vclaim-pol-03983,18
3984,vclaim-pol-03984,11
3985,vclaim-pol-03985,16
3986,vclaim-pol-03986,16
3987,vclaim-pol-03987,12
3988,vclaim-pol-03988,24
3989,vclaim-pol-03989,18
3990,vclaim-pol-03990,31
3991,vclaim-pol-03991,21
3992,vclaim-pol-03992,12
3993,vclaim-pol-03993,19
3994,vclaim-pol-03994,28
3995,vclaim-pol-03995,25
3996,vclaim-pol-03996,22
3997,vclaim-pol-03997,12
3998,vclaim-pol-03998,36
3999,vclaim-pol-03999,24
4000,vclaim-pol-04000,20
4001,vclaim-pol-04001,39
4002,vclaim-pol-04002,41
4003,vclaim-pol-04003,26
4004,vclaim-pol-04004,15
4005,vclaim-pol-04005,21
4006,vclaim-pol-04006,14
4007,vclaim-pol-04007,35
4008,vclaim-pol-04008,18
4009,vclaim-pol-04009,28
4010,vclaim-pol-04010,27
4011,vclaim-pol-04011,11
4012,vclaim-pol-04012,26
4013,vclaim-pol-04013,10
4014,vclaim-pol-04014,29
4015,vclaim-pol-04015,23
4016,vclaim-pol-04016,21
4017,vclaim-pol-04017,55
4018,vclaim-pol-04018,35
4019,vclaim-pol-04019,50
4020,vclaim-pol-04020,21
4021,vclaim-pol-04021,17
4022,vclaim-pol-04022,21
4023,vclaim-pol-04023,26
4024,vclaim-pol-04024,30
4025,vclaim-pol-04025,14
4026,vclaim-pol-04026,22
4027,vclaim-pol-04027,18
4028,vclaim-pol-04028,39
4029,vclaim-pol-04029,10
4030,vclaim-pol-04030,13
4031,vclaim-pol-04031,18
4032,vclaim-pol-04032,46
4033,vclaim-pol-04033,42
4034,vclaim-pol-04034,19
4035,vclaim-pol-04035,34
4036,vclaim-pol-04036,35
4037,vclaim-pol-04037,18
4038,vclaim-pol-04038,16
4039,vclaim-pol-04039,25
4040,vclaim-pol-04040,25
4041,vclaim-pol-04041,16
4042,vclaim-pol-04042,17
4043,vclaim-pol-04043,19
4044,vclaim-pol-04044,17
4045,vclaim-pol-04045,15
4046,vclaim-pol-04046,17
4047,vclaim-pol-04047,27
4048,vclaim-pol-04048,35
4049,vclaim-pol-04049,14
4050,vclaim-pol-04050,22
4051,vclaim-pol-04051,11
4052,vclaim-pol-04052,19
4053,vclaim-pol-04053,20
4054,vclaim-pol-04054,17
4055,vclaim-pol-04055,20
4056,vclaim-pol-04056,31
4057,vclaim-pol-04057,12
4058,vclaim-pol-04058,37
4059,vclaim-pol-04059,19
4060,vclaim-pol-04060,21
4061,vclaim-pol-04061,33
4062,vclaim-pol-04062,24
4063,vclaim-pol-04063,11
4064,vclaim-pol-04064,34
4065,vclaim-pol-04065,32
4066,vclaim-pol-04066,8
4067,vclaim-pol-04067,16
4068,vclaim-pol-04068,39
4069,vclaim-pol-04069,19
4070,vclaim-pol-04070,15
4071,vclaim-pol-04071,20
4072,vclaim-pol-04072,28
4073,vclaim-pol-04073,13
4074,vclaim-pol-04074,10
4075,vclaim-pol-04075,29
4076,vclaim-pol-04076,32
4077,vclaim-pol-04077,40
4078,vclaim-pol-04078,36
4079,vclaim-pol-04079,61
4080,vclaim-pol-04080,16
4081,vclaim-pol-04081,59
4082,vclaim-pol-04082,34
4083,vclaim-pol-04083,25
4084,vclaim-pol-04084,21
4085,vclaim-pol-04085,12
4086,vclaim-pol-04086,16
4087,vclaim-pol-04087,20
4088,vclaim-pol-04088,17
4089,vclaim-pol-04089,19
4090,vclaim-pol-04090,36
4091,vclaim-pol-04091,15
4092,vclaim-pol-04092,25
4093,vclaim-pol-04093,14
4094,vclaim-pol-04094,42
4095,vclaim-pol-04095,9
4096,vclaim-pol-04096,18
4097,vclaim-pol-04097,42
4098,vclaim-pol-04098,11
4099,vclaim-pol-04099,24
4100,vclaim-pol-04100,13
4101,vclaim-pol-04101,10
4102,vclaim-pol-04102,24
4103,vclaim-pol-04103,17
4104,vclaim-pol-04104,21
4105,vclaim-pol-04105,21
4106,vclaim-pol-04106,33
4107,vclaim-pol-04107,43
4108,vclaim-pol-04108,19
4109,vclaim-pol-04109,32
4110,vclaim-pol-04110,10
4111,vclaim-pol-04111,43
4112,vclaim-pol-04112,16
4113,vclaim-pol-04113,47
4114,vclaim-pol-04114,25
4115,vclaim-pol-04115,15
4116,vclaim-pol-04116,42
4117,vclaim-pol-04117,21
4118,vclaim-pol-04118,21
4119,vclaim-pol-04119,40
4120,vclaim-pol-04120,25
4121,vclaim-pol-04121,31
4122,vclaim-pol-04122,36
4123,vclaim-pol-04123,26
4124,vclaim-pol-04124,18
4125,vclaim-pol-04125,25
4126,vclaim-pol-04126,28
4127,vclaim-pol-04127,28
4128,vclaim-pol-04128,12
4129,vclaim-pol-04129,13
4130,vclaim-pol-04130,27
4131,vclaim-pol-04131,29
4132,vclaim-pol-04132,18
4133,vclaim-pol-04133,17
4134,vclaim-pol-04134,16
4135,vclaim-pol-04135,49
4136,vclaim-pol-04136,14
4137,vclaim-pol-04137,17
4138,vclaim-pol-04138,40
4139,vclaim-pol-04139,12
4140,vclaim-pol-04140,17
4141,vclaim-pol-04141,27
4142,vclaim-pol-04142,17
4143,vclaim-pol-04143,22
4144,vclaim-pol-04144,24
4145,vclaim-pol-04145,15
4146,vclaim-pol-04146,20
4147,vclaim-pol-04147,37
4148,vclaim-pol-04148,22
4149,vclaim-pol-04149,18
4150,vclaim-pol-04150,28
4151,vclaim-pol-04151,15
4152,vclaim-pol-04152,16
4153,vclaim-pol-04153,40
4154,vclaim-pol-04154,38
4155,vclaim-pol-04155,11
4156,vclaim-pol-04156,10
4157,vclaim-pol-04157,20
4158,vclaim-pol-04158,35
4159,vclaim-pol-04159,24
4160,vclaim-pol-04160,29
4161,vclaim-pol-04161,13
4162,vclaim-pol-04162,19
4163,vclaim-pol-04163,14
4164,vclaim-pol-04164,7
4165,vclaim-pol-04165,18
4166,vclaim-pol-04166,32
4167,vclaim-pol-04167,29
4168,vclaim-pol-04168,34
4169,vclaim-pol-04169,20
4170,vclaim-pol-04170,15
4171,vclaim-pol-04171,21
4172,vclaim-pol-04172,25
4173,vclaim-pol-04173,26
4174,vclaim-pol-04174,24
4175,vclaim-pol-04175,14
4176,vclaim-pol-04176,19
4177,vclaim-pol-04177,64
4178,vclaim-pol-04178,29
4179,vclaim-pol-04179,28
4180,vclaim-pol-04180,18
4181,vclaim-pol-04181,35
4182,vclaim-pol-04182,18
4183,vclaim-pol-04183,14
4184,vclaim-pol-04184,36
4185,vclaim-pol-04185,27
4186,vclaim-pol-04186,22
4187,vclaim-pol-04187,26
4188,vclaim-pol-04188,61
4189,vclaim-pol-04189,14
4190,vclaim-pol-04190,26
4191,vclaim-pol-04191,13
4192,vclaim-pol-04192,37
4193,vclaim-pol-04193,16
4194,vclaim-pol-04194,24
4195,vclaim-pol-04195,17
4196,vclaim-pol-04196,11
4197,vclaim-pol-04197,36
4198,vclaim-pol-04198,19
4199,vclaim-pol-04199,29
4200,vclaim-pol-04200,68
4201,vclaim-pol-04201,31
4202,vclaim-pol-04202,24
4203,vclaim-pol-04203,11
4204,vclaim-pol-04204,19
4205,vclaim-pol-04205,15
4206,vclaim-pol-04206,19
4207,vclaim-pol-04207,15
4208,vclaim-pol-04208,13
4209,vclaim-pol-04209,74
4210,vclaim-pol-04210,16
4211,vclaim-pol-04211,22
4212,vclaim-pol-04212,24
4213,vclaim-pol-04213,21
4214,vclaim-pol-04214,16
4215,vclaim-pol-04215,29
4216,vclaim-pol-04216,15
4217,vclaim-pol-04217,14
4218,vclaim-pol-04218,40
4219,vclaim-pol-04219,30
4220,vclaim-pol-04220,34
4221,vclaim-pol-04221,21
4222,vclaim-pol-04222,23
4223,vclaim-pol-04223,33
4224,vclaim-pol-04224,42
4225,vclaim-pol-04225,14
4226,vclaim-pol-04226,32
4227,vclaim-pol-04227,12
4228,vclaim-pol-04228,13
4229,vclaim-pol-04229,19
4230,vclaim-pol-04230,18
4231,vclaim-pol-04231,17
4232,vclaim-pol-04232,12
4233,vclaim-pol-04233,26
4234,vclaim-pol-04234,19
4235,vclaim-pol-04235,28
4236,vclaim-pol-04236,26
4237,vclaim-pol-04237,19
4238,vclaim-pol-04238,44
4239,vclaim-pol-04239,34
4240,vclaim-pol-04240,27
4241,vclaim-pol-04241,26
4242,vclaim-pol-04242,22
4243,vclaim-pol-04243,15
4244,vclaim-pol-04244,23
4245,vclaim-pol-04245,12
4246,vclaim-pol-04246,34
4247,vclaim-pol-04247,19
4248,vclaim-pol-04248,25
4249,vclaim-pol-04249,31
4250,vclaim-pol-04250,41
4251,vclaim-pol-04251,22
4252,vclaim-pol-04252,45
4253,vclaim-pol-04253,11
4254,vclaim-pol-04254,18
4255,vclaim-pol-04255,16
4256,vclaim-pol-04256,29
4257,vclaim-pol-04257,34
4258,vclaim-pol-04258,37
4259,vclaim-pol-04259,20
4260,vclaim-pol-04260,20
4261,vclaim-pol-04261,17
4262,vclaim-pol-04262,37
4263,vclaim-pol-04263,25
4264,vclaim-pol-04264,29
4265,vclaim-pol-04265,31
4266,vclaim-pol-04266,18
4267,vclaim-pol-04267,45
4268,vclaim-pol-04268,19
4269,vclaim-pol-04269,20
4270,vclaim-pol-04270,23
4271,vclaim-pol-04271,15
4272,vclaim-pol-04272,20
4273,vclaim-pol-04273,16
4274,vclaim-pol-04274,27
4275,vclaim-pol-04275,14
4276,vclaim-pol-04276,17
4277,vclaim-pol-04277,11
4278,vclaim-pol-04278,22
4279,vclaim-pol-04279,23
4280,vclaim-pol-04280,18
4281,vclaim-pol-04281,16
4282,vclaim-pol-04282,43
4283,vclaim-pol-04283,24
4284,vclaim-pol-04284,42
4285,vclaim-pol-04285,24
4286,vclaim-pol-04286,16
4287,vclaim-pol-04287,17
4288,vclaim-pol-04288,23
4289,vclaim-pol-04289,15
4290,vclaim-pol-04290,17
4291,vclaim-pol-04291,14
4292,vclaim-pol-04292,18
4293,vclaim-pol-04293,15
4294,vclaim-pol-04294,38
4295,vclaim-pol-04295,13
4296,vclaim-pol-04296,27
4297,vclaim-pol-04297,71
4298,vclaim-pol-04298,51
4299,vclaim-pol-04299,29
4300,vclaim-pol-04300,27
4301,vclaim-pol-04301,21
4302,vclaim-pol-04302,34
4303,vclaim-pol-04303,15
4304,vclaim-pol-04304,20
4305,vclaim-pol-04305,16
4306,vclaim-pol-04306,23
4307,vclaim-pol-04307,32
4308,vclaim-pol-04308,25
4309,vclaim-pol-04309,14
4310,vclaim-pol-04310,14
4311,vclaim-pol-04311,11
4312,vclaim-pol-04312,22
4313,vclaim-pol-04313,36
4314,vclaim-pol-04314,22
4315,vclaim-pol-04315,14
4316,vclaim-pol-04316,20
4317,vclaim-pol-04317,26
4318,vclaim-pol-04318,29
4319,vclaim-pol-04319,19
4320,vclaim-pol-04320,18
4321,vclaim-pol-04321,18
4322,vclaim-pol-04322,22
4323,vclaim-pol-04323,43
4324,vclaim-pol-04324,10
4325,vclaim-pol-04325,19
4326,vclaim-pol-04326,13
4327,vclaim-pol-04327,15
4328,vclaim-pol-04328,29
4329,vclaim-pol-04329,22
4330,vclaim-pol-04330,16
4331,vclaim-pol-04331,15
4332,vclaim-pol-04332,21
4333,vclaim-pol-04333,23
4334,vclaim-pol-04334,31
4335,vclaim-pol-04335,16
4336,vclaim-pol-04336,13
4337,vclaim-pol-04337,18
4338,vclaim-pol-04338,25
4339,vclaim-pol-04339,19
4340,vclaim-pol-04340,20
4341,vclaim-pol-04341,23
4342,vclaim-pol-04342,21
4343,vclaim-pol-04343,27
4344,vclaim-pol-04344,22
4345,vclaim-pol-04345,39
4346,vclaim-pol-04346,25
4347,vclaim-pol-04347,16
4348,vclaim-pol-04348,17
4349,vclaim-pol-04349,13
4350,vclaim-pol-04350,35
4351,vclaim-pol-04351,35
4352,vclaim-pol-04352,13
4353,vclaim-pol-04353,14
4354,vclaim-pol-04354,20
4355,vclaim-pol-04355,11
4356,vclaim-pol-04356,19
4357,vclaim-pol-04357,19
4358,vclaim-pol-04358,17
4359,vclaim-pol-04359,50
4360,vclaim-pol-04360,19
4361,vclaim-pol-04361,26
4362,vclaim-pol-04362,11
4363,vclaim-pol-04363,13
4364,vclaim-pol-04364,28
4365,vclaim-pol-04365,21
4366,vclaim-pol-04366,18
4367,vclaim-pol-04367,31
4368,vclaim-pol-04368,28
4369,vclaim-pol-04369,35
4370,vclaim-pol-04370,15
4371,vclaim-pol-04371,17
4372,vclaim-pol-04372,17
4373,vclaim-pol-04373,18
4374,vclaim-pol-04374,35
4375,vclaim-pol-04375,54
4376,vclaim-pol-04376,19
4377,vclaim-pol-04377,18
4378,vclaim-pol-04378,22
4379,vclaim-pol-04379,35
4380,vclaim-pol-04380,19
4381,vclaim-pol-04381,24
4382,vclaim-pol-04382,32
4383,vclaim-pol-04383,23
4384,vclaim-pol-04384,25
4385,vclaim-pol-04385,34
4386,vclaim-pol-04386,30
4387,vclaim-pol-04387,22
4388,vclaim-pol-04388,37
4389,vclaim-pol-04389,22
4390,vclaim-pol-04390,18
4391,vclaim-pol-04391,15
4392,vclaim-pol-04392,29
4393,vclaim-pol-04393,24
4394,vclaim-pol-04394,46
4395,vclaim-pol-04395,18
4396,vclaim-pol-04396,16
4397,vclaim-pol-04397,15
4398,vclaim-pol-04398,10
4399,vclaim-pol-04399,18
4400,vclaim-pol-04400,9
4401,vclaim-pol-04401,21
4402,vclaim-pol-04402,20
4403,vclaim-pol-04403,31
4404,vclaim-pol-04404,6
4405,vclaim-pol-04405,55
4406,vclaim-pol-04406,18
4407,vclaim-pol-04407,19
4408,vclaim-pol-04408,17
4409,vclaim-pol-04409,14
4410,vclaim-pol-04410,15
4411,vclaim-pol-04411,37
4412,vclaim-pol-04412,41
4413,vclaim-pol-04413,27
4414,vclaim-pol-04414,30
4415,vclaim-pol-04415,18
4416,vclaim-pol-04416,14
4417,vclaim-pol-04417,19
4418,vclaim-pol-04418,58
4419,vclaim-pol-04419,21
4420,vclaim-pol-04420,38
4421,vclaim-pol-04421,14
4422,vclaim-pol-04422,13
4423,vclaim-pol-04423,42
4424,vclaim-pol-04424,32
4425,vclaim-pol-04425,16
4426,vclaim-pol-04426,19
4427,vclaim-pol-04427,13
4428,vclaim-pol-04428,38
4429,vclaim-pol-04429,19
4430,vclaim-pol-04430,15
4431,vclaim-pol-04431,14
4432,vclaim-pol-04432,17
4433,vclaim-pol-04433,35
4434,vclaim-pol-04434,30
4435,vclaim-pol-04435,5
4436,vclaim-pol-04436,18
4437,vclaim-pol-04437,11
4438,vclaim-pol-04438,24
4439,vclaim-pol-04439,35
4440,vclaim-pol-04440,18
4441,vclaim-pol-04441,5
4442,vclaim-pol-04442,19
4443,vclaim-pol-04443,19
4444,vclaim-pol-04444,25
4445,vclaim-pol-04445,15
4446,vclaim-pol-04446,32
4447,vclaim-pol-04447,19
4448,vclaim-pol-04448,29
4449,vclaim-pol-04449,30
4450,vclaim-pol-04450,16
4451,vclaim-pol-04451,41
4452,vclaim-pol-04452,27
4453,vclaim-pol-04453,21
4454,vclaim-pol-04454,36
4455,vclaim-pol-04455,30
4456,vclaim-pol-04456,19
4457,vclaim-pol-04457,18
4458,vclaim-pol-04458,20
4459,vclaim-pol-04459,12
4460,vclaim-pol-04460,10
4461,vclaim-pol-04461,5
4462,vclaim-pol-04462,14
4463,vclaim-pol-04463,31
4464,vclaim-pol-04464,16
4465,vclaim-pol-04465,35
4466,vclaim-pol-04466,15
4467,vclaim-pol-04467,59
4468,vclaim-pol-04468,24
4469,vclaim-pol-04469,10
4470,vclaim-pol-04470,39
4471,vclaim-pol-04471,14
4472,vclaim-pol-04472,17
4473,vclaim-pol-04473,16
4474,vclaim-pol-04474,10
4475,vclaim-pol-04475,18
4476,vclaim-pol-04476,11
4477,vclaim-pol-04477,30
4478,vclaim-pol-04478,14
4479,vclaim-pol-04479,17
4480,vclaim-pol-04480,15
4481,vclaim-pol-04481,34
4482,vclaim-pol-04482,20
4483,vclaim-pol-04483,44
4484,vclaim-pol-04484,19
4485,vclaim-pol-04485,39
4486,vclaim-pol-04486,23
4487,vclaim-pol-04487,17
4488,vclaim-pol-04488,21
4489,vclaim-pol-04489,22
4490,vclaim-pol-04490,18
4491,vclaim-pol-04491,16
4492,vclaim-pol-04492,21
4493,vclaim-pol-04493,12
4494,vclaim-pol-04494,9
4495,vclaim-pol-04495,19
4496,vclaim-pol-04496,16
4497,vclaim-pol-04497,17
4498,vclaim-pol-04498,25
4499,vclaim-pol-04499,28
4500,vclaim-pol-04500,14
4501,vclaim-pol-04501,46
4502,vclaim-pol-04502,17
4503,vclaim-pol-04503,29
4504,vclaim-pol-04504,14
4505,vclaim-pol-04505,30
4506,vclaim-pol-04506,15
4507,vclaim-pol-04507,14
4508,vclaim-pol-04508,16
4509,vclaim-pol-04509,27
4510,vclaim-pol-04510,33
4511,vclaim-pol-04511,13
4512,vclaim-pol-04512,37
4513,vclaim-pol-04513,21
4514,vclaim-pol-04514,10
4515,vclaim-pol-04515,15
4516,vclaim-pol-04516,19
4517,vclaim-pol-04517,21
4518,vclaim-pol-04518,30
4519,vclaim-pol-04519,26
4520,vclaim-pol-04520,16
4521,vclaim-pol-04521,46
4522,vclaim-pol-04522,23
4523,vclaim-pol-04523,21
4524,vclaim-pol-04524,17
4525,vclaim-pol-04525,30
4526,vclaim-pol-04526,17
4527,vclaim-pol-04527,22
4528,vclaim-pol-04528,31
4529,vclaim-pol-04529,18
4530,vclaim-pol-04530,23
4531,vclaim-pol-04531,9
4532,vclaim-pol-04532,53
4533,vclaim-pol-04533,19
4534,vclaim-pol-04534,50
4535,vclaim-pol-04535,12
4536,vclaim-pol-04536,22
4537,vclaim-pol-04537,29
4538,vclaim-pol-04538,16
4539,vclaim-pol-04539,41
4540,vclaim-pol-04540,29
4541,vclaim-pol-04541,25
4542,vclaim-pol-04542,21
4543,vclaim-pol-04543,39
4544,vclaim-pol-04544,17
4545,vclaim-pol-04545,17
4546,vclaim-pol-04546,23
4547,vclaim-pol-04547,28
4548,vclaim-pol-04548,35
4549,vclaim-pol-04549,24
4550,vclaim-pol-04550,40
4551,vclaim-pol-04551,22
4552,vclaim-pol-04552,27
4553,vclaim-pol-04553,12
4554,vclaim-pol-04554,30
4555,vclaim-pol-04555,13
4556,vclaim-pol-04556,39
4557,vclaim-pol-04557,23
4558,vclaim-pol-04558,20
4559,vclaim-pol-04559,21
4560,vclaim-pol-04560,18
4561,vclaim-pol-04561,24
4562,vclaim-pol-04562,26
4563,vclaim-pol-04563,13
4564,vclaim-pol-04564,17
4565,vclaim-pol-04565,15
4566,vclaim-pol-04566,17
4567,vclaim-pol-04567,38
4568,vclaim-pol-04568,27
4569,vclaim-pol-04569,18
4570,vclaim-pol-04570,17
4571,vclaim-pol-04571,31
4572,vclaim-pol-04572,23
4573,vclaim-pol-04573,10
4574,vclaim-pol-04574,26
4575,vclaim-pol-04575,38
4576,vclaim-pol-04576,32
4577,vclaim-pol-04577,11
4578,vclaim-pol-04578,42
4579,vclaim-pol-04579,31
4580,vclaim-pol-04580,13
4581,vclaim-pol-04581,26
