,ver_claim_ids,ver_claim_encodings
2895,vclaim-pol-02895,"[-0.02793784 -0.05334156  0.05283354 ... -0.05592119 -0.00712752
  0.01550774]"
2896,vclaim-pol-02896,"[-0.05253423 -0.00955811 -0.01006787 ... -0.01646212 -0.03976057
 -0.03101555]"
2897,vclaim-pol-02897,"[ 0.00966302 -0.02984485 -0.02931106 ... -0.01748922 -0.02848699
  0.04900494]"
2898,vclaim-pol-02898,"[ 0.01010112  0.03772057 -0.05071551 ...  0.03941362 -0.02688889
 -0.02723122]"
2899,vclaim-pol-02899,"[-0.02330357 -0.04303622 -0.04020125 ...  0.0257504   0.01842209
  0.00900398]"
2900,vclaim-pol-02900,"[-0.04619678  0.03078289  0.00995139 ...  0.02428963  0.01354762
  0.03461342]"
2901,vclaim-pol-02901,"[ 0.00438166 -0.01675551  0.00738192 ...  0.00715082  0.02833598
 -0.03455554]"
2902,vclaim-pol-02902,"[-0.02579015 -0.01053903 -0.02670787 ... -0.03957983  0.02510628
  0.01534867]"
2903,vclaim-pol-02903,"[-0.03001403 -0.02687701 -0.03035721 ... -0.03070227  0.0169964
  0.02001454]"
2904,vclaim-pol-02904,"[ 0.01585738 -0.02984878 -0.04265488 ...  0.02832736  0.0224192
  0.0049467 ]"
2905,vclaim-pol-02905,"[-0.0130738   0.01707512 -0.0044995  ...  0.0492715   0.04044064
 -0.01964229]"
2906,vclaim-pol-02906,"[-0.03574019 -0.03466613 -0.05985488 ...  0.02121535  0.00774051
 -0.01682137]"
2907,vclaim-pol-02907,"[ 0.02885886 -0.011996   -0.04362137 ... -0.01087219  0.03090196
 -0.02929026]"
2908,vclaim-pol-02908,"[ 0.0406032   0.0292154  -0.05026808 ... -0.03092065 -0.00852638
  0.02062454]"
2909,vclaim-pol-02909,"[ 0.02396482  0.03669351 -0.06266576 ...  0.00461904 -0.00117801
 -0.00897126]"
2910,vclaim-pol-02910,"[ 0.03629576  0.04546296 -0.00215784 ... -0.04407349  0.00724425
  0.02907482]"
2911,vclaim-pol-02911,"[ 0.04195723  0.0271011  -0.01580479 ... -0.01928871 -0.0212626
  0.03387534]"
2912,vclaim-pol-02912,"[ 0.01337445  0.02184892  0.00491777 ...  0.01295152 -0.01180973
  0.01175128]"
2913,vclaim-pol-02913,"[ 0.01232093  0.01034625 -0.04668447 ...  0.03130139  0.02620682
  0.00978498]"
2914,vclaim-pol-02914,"[ 0.00917873 -0.03045928  0.03331377 ... -0.02417239 -0.03407639
  0.04898806]"
2915,vclaim-pol-02915,"[-0.01808712  0.04695313 -0.02331293 ...  0.02715691 -0.02761189
 -0.01932383]"
2916,vclaim-pol-02916,"[-0.03605989  0.00897686 -0.0492802  ...  0.00014675 -0.02393053
 -0.0238983 ]"
2917,vclaim-pol-02917,"[-0.04289981 -0.03864987  0.03422293 ... -0.00315069 -0.02320798
 -0.03232215]"
2918,vclaim-pol-02918,"[-0.01162962  0.03356142 -0.02057544 ...  0.03650716 -0.01098714
 -0.01407226]"
2919,vclaim-pol-02919,"[-0.02302074  0.02283663 -0.01479163 ...  0.00917077  0.01416198
 -0.05465499]"
2920,vclaim-pol-02920,[0.00968972 0.02884171 0.02582769 ... 0.02149654 0.0081602  0.00629288]
2921,vclaim-pol-02921,"[ 0.03086643  0.02191968 -0.05504325 ... -0.01996509 -0.00393876
  0.02368426]"
2922,vclaim-pol-02922,"[ 3.9451879e-05 -1.9397568e-02  7.0273518e-03 ...  3.2575220e-02
  1.8202014e-02 -3.1097161e-02]"
2923,vclaim-pol-02923,"[ 0.00768202 -0.03184076 -0.00204883 ...  0.00941691  0.00506575
  0.00454169]"
2924,vclaim-pol-02924,"[ 0.04979929  0.03034306  0.00306951 ... -0.02525621 -0.03127901
  0.03859612]"
2925,vclaim-pol-02925,"[ 0.0255791   0.04382174 -0.02194569 ... -0.05529251  0.02347597
 -0.03654991]"
2926,vclaim-pol-02926,"[ 0.01995711  0.05495279 -0.04236658 ...  0.00729101  0.01084849
  0.00515986]"
2927,vclaim-pol-02927,"[ 0.01608498 -0.00388028 -0.04670284 ... -0.05600553 -0.03656489
 -0.03683029]"
2928,vclaim-pol-02928,"[ 0.0047923   0.00134154  0.03316273 ... -0.02821076 -0.04998948
 -0.01178495]"
2929,vclaim-pol-02929,"[-0.00665076 -0.04358796 -0.0393151  ...  0.01413608 -0.00050606
 -0.00244245]"
2930,vclaim-pol-02930,"[ 0.03874643  0.01828242  0.00508335 ...  0.03954487 -0.01028963
 -0.04533369]"
2931,vclaim-pol-02931,"[-0.0388839   0.00407349  0.04158184 ...  0.02282186 -0.04231042
  0.0327435 ]"
2932,vclaim-pol-02932,"[ 0.04601593  0.00343353 -0.01197308 ...  0.00782502  0.03735772
 -0.00344101]"
2933,vclaim-pol-02933,"[ 0.02916804 -0.00846851 -0.03081425 ...  0.02681354 -0.01551025
  0.04405072]"
2934,vclaim-pol-02934,"[ 0.00807472  0.02479078  0.00708283 ... -0.01293637  0.00632778
 -0.02423743]"
2935,vclaim-pol-02935,"[ 0.03240094 -0.01315561 -0.01160812 ... -0.01346642 -0.03667276
 -0.04745862]"
2936,vclaim-pol-02936,"[ 0.028356   -0.00487094 -0.01480558 ... -0.04360386  0.0491608
  0.00674009]"
2937,vclaim-pol-02937,"[-0.00984555  0.02297891  0.02175535 ...  0.01143806 -0.02127904
  0.04059146]"
2938,vclaim-pol-02938,"[-0.02102212 -0.01877373 -0.0008434  ...  0.0159293   0.03812582
  0.00955086]"
2939,vclaim-pol-02939,"[-0.03110749  0.03598666 -0.05619424 ... -0.02756172 -0.00133125
 -0.0136495 ]"
2940,vclaim-pol-02940,"[-0.04678975  0.00183597 -0.04911961 ...  0.01880901 -0.0442419
 -0.02324882]"
2941,vclaim-pol-02941,"[ 0.0528111  -0.00746382 -0.02367301 ...  0.00213573 -0.02191382
  0.00999398]"
2942,vclaim-pol-02942,"[-0.02669983  0.00021437  0.04581859 ... -0.00154627  0.01763289
 -0.04727204]"
2943,vclaim-pol-02943,"[ 1.4417164e-02  3.0389163e-05 -3.2035954e-02 ...  1.8545475e-02
 -6.3013514e-03 -4.3778528e-02]"
2944,vclaim-pol-02944,"[ 0.01315966  0.00669554  0.00615097 ...  0.01542112 -0.04630879
  0.05029641]"
2945,vclaim-pol-02945,"[ 0.0291191  -0.0328606   0.01197304 ...  0.02951496  0.02349432
 -0.0155208 ]"
2946,vclaim-pol-02946,"[-0.00898051 -0.01539388 -0.02210797 ... -0.00212782  0.02063704
 -0.02170095]"
2947,vclaim-pol-02947,"[-0.05876262 -0.00445374  0.00338255 ...  0.04440346 -0.02885265
 -0.03352544]"
2948,vclaim-pol-02948,"[ 0.04787294  0.02051737  0.00893906 ...  0.03951525 -0.00353681
 -0.05077476]"
2949,vclaim-pol-02949,"[-0.02036493 -0.01736912  0.03059116 ...  0.03059377 -0.00547002
 -0.02157291]"
2950,vclaim-pol-02950,"[-0.03199564  0.04382503 -0.05675324 ...  0.02326083 -0.04389314
 -0.02964517]"
2951,vclaim-pol-02951,"[-0.04290161 -0.00625678 -0.01649008 ...  0.00358511 -0.01378007
 -0.051872  ]"
2952,vclaim-pol-02952,"[ 0.00622425  0.04845115 -0.0066175  ... -0.01629534  0.0342187
 -0.02811175]"
2953,vclaim-pol-02953,"[ 0.01122309  0.00297833 -0.02719647 ...  0.04577461 -0.00304158
  0.04154091]"
2954,vclaim-pol-02954,"[-0.00692817 -0.00239073 -0.0398948  ...  0.03676348 -0.01045462
 -0.05765014]"
2955,vclaim-pol-02955,"[-0.00297371 -0.01347389 -0.04454626 ...  0.02053624 -0.01626821
 -0.05287167]"
2956,vclaim-pol-02956,"[ 0.00514455 -0.01146847  0.04670383 ...  0.02386378 -0.01715985
 -0.04784352]"
2957,vclaim-pol-02957,"[ 0.02750912 -0.01355895  0.05327726 ... -0.02655536 -0.03807367
 -0.02867367]"
2958,vclaim-pol-02958,"[-0.01571737  0.04594867  0.01949256 ...  0.00894399  0.04170673
 -0.03618622]"
2959,vclaim-pol-02959,"[-0.00454007  0.04020197 -0.01835991 ... -0.01531464  0.03661045
 -0.03294723]"
2960,vclaim-pol-02960,"[ 0.01973855  0.00510939  0.02052142 ...  0.01786208  0.01229683
 -0.06362867]"
2961,vclaim-pol-02961,"[ 0.04188793 -0.02922552  0.01861485 ...  0.03446016  0.02231933
 -0.02802458]"
2962,vclaim-pol-02962,"[-0.05940114 -0.00379902 -0.0081655  ...  0.05176688  0.04983377
 -0.04112393]"
2963,vclaim-pol-02963,"[ 0.00537255 -0.02858337 -0.01860045 ... -0.0065548  -0.01108902
 -0.02271978]"
2964,vclaim-pol-02964,"[ 0.01884954  0.01903127  0.03157898 ...  0.00176692  0.04827748
 -0.03639721]"
2965,vclaim-pol-02965,"[-0.01790557  0.0527626  -0.04685692 ... -0.0217362  -0.02533278
  0.03007269]"
2966,vclaim-pol-02966,"[-0.00374221  0.03029939 -0.04203779 ...  0.05456516  0.00029479
 -0.02599867]"
2967,vclaim-pol-02967,"[-0.02010547 -0.03236119  0.01403551 ...  0.06085904 -0.02496528
 -0.02615896]"
2968,vclaim-pol-02968,"[-0.04093209  0.00260032  0.00263375 ... -0.02088462 -0.00337779
  0.03941013]"
2969,vclaim-pol-02969,"[-0.02055626 -0.00388369  0.01087307 ... -0.04349132  0.00287947
  0.03288029]"
2970,vclaim-pol-02970,"[-0.02597285 -0.02219374 -0.02762461 ... -0.00146582 -0.03107356
  0.05025117]"
2971,vclaim-pol-02971,"[ 0.00503234 -0.03084887 -0.03553253 ...  0.04272357 -0.00384015
 -0.03308872]"
2972,vclaim-pol-02972,"[-0.02422598  0.01718291 -0.0441893  ... -0.00366932  0.00497958
 -0.02087774]"
2973,vclaim-pol-02973,"[ 0.04480292  0.02182529 -0.01819632 ... -0.01909716 -0.02663931
  0.05877015]"
2974,vclaim-pol-02974,"[ 0.03884043  0.01560424  0.01090157 ...  0.00917639 -0.02283139
 -0.03801196]"
2975,vclaim-pol-02975,"[-0.05560666  0.0137964   0.04839578 ...  0.03609208 -0.02515046
 -0.03959153]"
2976,vclaim-pol-02976,"[-0.00228568  0.03519868 -0.02290352 ...  0.02765868  0.0432822
 -0.00647232]"
2977,vclaim-pol-02977,"[-0.00029275  0.01815785 -0.03238608 ... -0.00741432  0.02222748
 -0.05941056]"
2978,vclaim-pol-02978,"[-0.05299549 -0.01323546  0.01240907 ... -0.02543769  0.03878242
 -0.03484812]"
2979,vclaim-pol-02979,"[-0.02034891 -0.01879086 -0.05111079 ...  0.01929732  0.0289355
  0.03359734]"
2980,vclaim-pol-02980,"[ 0.00692697 -0.00858656 -0.00409829 ...  0.03672881 -0.01574083
  0.00824797]"
2981,vclaim-pol-02981,"[ 0.027971   -0.01110189 -0.02501182 ...  0.04684244  0.00898941
 -0.04240262]"
2982,vclaim-pol-02982,"[-0.03321491  0.04229669 -0.02618671 ...  0.05936395  0.03394853
 -0.03905172]"
2983,vclaim-pol-02983,"[-0.033558    0.02354328  0.02349118 ... -0.01912465  0.01992959
  0.04624537]"
2984,vclaim-pol-02984,"[ 0.02046395 -0.00819915 -0.00449872 ...  0.03684281  0.05391388
 -0.05696148]"
2985,vclaim-pol-02985,"[-0.03248863  0.01990523 -0.02407333 ... -0.0085492  -0.01639262
  0.0261548 ]"
2986,vclaim-pol-02986,"[ 0.00015238 -0.01234715  0.01260809 ...  0.01918753  0.00451022
 -0.03091489]"
2987,vclaim-pol-02987,"[-0.04425148 -0.04216979 -0.0132845  ...  0.02760639 -0.00489204
 -0.04979314]"
2988,vclaim-pol-02988,"[-0.03522041  0.0197446  -0.00015236 ... -0.04623902  0.00571993
 -0.02306513]"
2989,vclaim-pol-02989,"[-0.01902385 -0.0132662  -0.03742591 ...  0.03160916 -0.00737043
  0.01583228]"
2990,vclaim-pol-02990,"[ 0.00902811 -0.0045032  -0.00489863 ...  0.02360222  0.042372
 -0.02449448]"
2991,vclaim-pol-02991,"[ 0.05835141  0.01060569 -0.04565953 ... -0.01106813 -0.01659091
 -0.01415854]"
2992,vclaim-pol-02992,"[ 0.01856424  0.0069547  -0.05401291 ... -0.01015022  0.00701806
  0.00283898]"
2993,vclaim-pol-02993,"[ 2.7701266e-02  4.2961572e-05 -4.7024716e-02 ... -5.0301934e-03
  2.8596047e-02 -2.8928502e-02]"
2994,vclaim-pol-02994,"[ 0.01482039  0.03924442 -0.02010544 ...  0.01059621 -0.055614
 -0.04699926]"
2995,vclaim-pol-02995,"[-0.02478553 -0.04444771 -0.02948883 ... -0.00910242 -0.01375606
  0.01095156]"
2996,vclaim-pol-02996,"[-0.04011809  0.04238728 -0.05369833 ...  0.01130358  0.02508321
 -0.02226268]"
2997,vclaim-pol-02997,"[ 0.01430474  0.00052635 -0.00483474 ... -0.01473287 -0.04841724
 -0.03745222]"
2998,vclaim-pol-02998,"[ 0.0324006  -0.00274944 -0.00992845 ...  0.00896927  0.01402879
 -0.0199667 ]"
2999,vclaim-pol-02999,"[ 0.0450655  -0.03441459 -0.01158942 ...  0.04801454 -0.00095276
  0.04064086]"
3000,vclaim-pol-03000,"[-0.02776965  0.01491627 -0.01375706 ...  0.0088282   0.02652344
 -0.0478517 ]"
3001,vclaim-pol-03001,"[ 0.03963715  0.03357751 -0.05672772 ...  0.02437642  0.02927643
 -0.00819675]"
3002,vclaim-pol-03002,"[-0.03256993  0.01681591  0.01259476 ... -0.02237101 -0.01367236
 -0.01571691]"
3003,vclaim-pol-03003,"[-0.00264176  0.01552059  0.00124546 ... -0.00115919  0.05514276
 -0.04214066]"
3004,vclaim-pol-03004,"[-0.01473052  0.00973449  0.02657961 ...  0.04905172  0.04246715
 -0.02249327]"
3005,vclaim-pol-03005,"[ 0.00822003 -0.04268114 -0.04057744 ...  0.04761586 -0.00090898
  0.02532102]"
3006,vclaim-pol-03006,"[ 0.04130609 -0.00857774  0.00443199 ...  0.00887711  0.02780195
 -0.05334924]"
3007,vclaim-pol-03007,"[-0.05067359 -0.00336534  0.00819137 ... -0.02031709  0.02820657
  0.02961322]"
3008,vclaim-pol-03008,"[ 0.04240096  0.00930372 -0.03228127 ... -0.02984699 -0.038696
  0.0624478 ]"
3009,vclaim-pol-03009,"[-0.02000665  0.0527143  -0.06094462 ... -0.01593592 -0.0370058
 -0.02975396]"
3010,vclaim-pol-03010,"[ 0.02963609  0.03418602 -0.04485735 ...  0.04580569  0.02018978
 -0.02480655]"
3011,vclaim-pol-03011,"[ 0.0447835   0.01961469 -0.02209034 ...  0.00562618 -0.0442152
  0.01644159]"
3012,vclaim-pol-03012,"[-0.00429723  0.02697418 -0.05074539 ...  0.00318702 -0.01321513
 -0.00157306]"
3013,vclaim-pol-03013,"[-0.0545628  -0.00115991  0.04429121 ...  0.04161774  0.02957451
 -0.02427326]"
3014,vclaim-pol-03014,"[-0.05404651 -0.00069284 -0.05422776 ... -0.004699   -0.05786856
 -0.04746171]"
3015,vclaim-pol-03015,"[ 0.02284275  0.04913824 -0.02804527 ...  0.00658664  0.03947258
  0.00907435]"
3016,vclaim-pol-03016,"[ 0.02280848  0.00597959 -0.0547195  ...  0.03753839  0.03189195
 -0.05585965]"
3017,vclaim-pol-03017,"[ 0.00980414  0.05443158 -0.03993089 ...  0.04605119 -0.02604024
 -0.03928765]"
3018,vclaim-pol-03018,"[ 0.02380258  0.04213905 -0.05788363 ...  0.01377573  0.0137625
 -0.03668502]"
3019,vclaim-pol-03019,"[-0.00416226  0.03575667 -0.05606818 ...  0.05588419  0.02111623
 -0.02035841]"
3020,vclaim-pol-03020,"[ 0.0017024  -0.01084243 -0.0508588  ... -0.00753318  0.00109682
 -0.03167079]"
3021,vclaim-pol-03021,"[ 0.05325713  0.02545753 -0.02509876 ... -0.03738888  0.00027072
  0.01090784]"
3022,vclaim-pol-03022,"[-0.0221852   0.00587226  0.01574701 ...  0.02977426  0.01636813
  0.00595282]"
3023,vclaim-pol-03023,"[-0.0352405   0.05260122  0.02744207 ...  0.03399879 -0.03701302
 -0.02543459]"
3024,vclaim-pol-03024,"[ 0.02108348  0.04423962 -0.04902024 ...  0.03863271 -0.01174061
  0.01776871]"
3025,vclaim-pol-03025,"[-0.02818522  0.02760287 -0.05525779 ...  0.02328877  0.0281386
 -0.05682726]"
3026,vclaim-pol-03026,"[-0.00283028  0.00306498 -0.04361937 ...  0.02415061  0.02942389
 -0.01315005]"
3027,vclaim-pol-03027,"[-0.0371537   0.01915983 -0.01589892 ...  0.03517     0.04339037
 -0.02622943]"
3028,vclaim-pol-03028,"[ 0.03396969  0.00073756  0.04878776 ...  0.05280622 -0.01992439
  0.01844992]"
3029,vclaim-pol-03029,"[ 0.05059566 -0.00776084 -0.01771235 ... -0.00424518  0.03489203
  0.05760765]"
3030,vclaim-pol-03030,"[-0.04053767 -0.01023575 -0.02480754 ...  0.00175288  0.04565302
  0.00557344]"
3031,vclaim-pol-03031,"[-0.03321557 -0.00788591 -0.04193839 ...  0.01248161  0.0060759
  0.04517786]"
3032,vclaim-pol-03032,"[ 0.0078792   0.03382335 -0.04682492 ... -0.03717826 -0.01459831
 -0.00755523]"
3033,vclaim-pol-03033,"[-0.00116575 -0.0180693  -0.06212632 ...  0.00862732 -0.02525267
  0.02517462]"
3034,vclaim-pol-03034,"[ 2.1391882e-02  1.4843698e-02  4.1157440e-05 ... -1.8299965e-02
 -3.3996012e-02  6.9893384e-03]"
3035,vclaim-pol-03035,"[-0.0384194   0.04727907  0.0033046  ...  0.00896032  0.05697451
 -0.01648531]"
3036,vclaim-pol-03036,"[-0.00887814  0.0486073   0.04647118 ...  0.04723141 -0.02592641
 -0.03282041]"
3037,vclaim-pol-03037,"[-0.02067609  0.01380757 -0.04133273 ... -0.00059143 -0.00436279
 -0.02115234]"
3038,vclaim-pol-03038,"[-0.04246318  0.00144344  0.00322328 ... -0.0268301  -0.02187212
  0.02301802]"
3039,vclaim-pol-03039,"[-0.04657788 -0.00933139 -0.00473073 ...  0.01407421 -0.01709322
 -0.02161929]"
3040,vclaim-pol-03040,"[ 0.00864391  0.00809248 -0.04980234 ...  0.02903599 -0.02515321
  0.02825748]"
3041,vclaim-pol-03041,"[-0.01443471  0.02652329  0.02016981 ... -0.0035632  -0.01982107
  0.0113295 ]"
3042,vclaim-pol-03042,"[-0.03996378  0.02948342 -0.06033558 ...  0.04732711 -0.03506382
  0.00668954]"
3043,vclaim-pol-03043,"[-0.02843991  0.00988716  0.00689218 ...  0.03506476 -0.01638073
 -0.01495046]"
3044,vclaim-pol-03044,"[ 0.02356357  0.03047496  0.04191916 ...  0.05399389  0.02833548
 -0.01875772]"
3045,vclaim-pol-03045,"[-0.01667051 -0.00767939 -0.00453406 ...  0.03961948  0.02513833
 -0.0262896 ]"
3046,vclaim-pol-03046,"[ 0.03867786  0.01744441  0.00189673 ... -0.02890288 -0.0288183
 -0.00241511]"
3047,vclaim-pol-03047,"[ 0.01587252  0.03899247 -0.02504511 ...  0.05753809 -0.01685175
 -0.00615198]"
3048,vclaim-pol-03048,"[-0.03427662  0.00090958 -0.00020843 ...  0.01892976  0.01516672
 -0.03404015]"
3049,vclaim-pol-03049,"[-0.01616888  0.01030985  0.01574445 ... -0.05147396 -0.03268847
  0.01984113]"
3050,vclaim-pol-03050,"[-0.04678587  0.02282843 -0.00542978 ... -0.02036477  0.0326613
 -0.0386406 ]"
3051,vclaim-pol-03051,"[-0.02823815 -0.02194831 -0.02450489 ... -0.00050032 -0.03267058
  0.01289446]"
3052,vclaim-pol-03052,"[ 0.00568209  0.00867182  0.00334201 ...  0.01331994  0.05531289
 -0.05145637]"
3053,vclaim-pol-03053,"[-0.01000264 -0.0053338   0.02492165 ... -0.01704274  0.00678254
  0.00822054]"
3054,vclaim-pol-03054,[0.00241088 0.00687887 0.00833198 ... 0.03026349 0.01312373 0.03434123]
3055,vclaim-pol-03055,"[-0.02839813 -0.05482959  0.02722062 ...  0.02819624 -0.00654037
 -0.03770848]"
3056,vclaim-pol-03056,"[-0.00257212  0.03115766 -0.05693573 ... -0.02176723 -0.05448901
 -0.05693702]"
3057,vclaim-pol-03057,"[-0.01297307  0.0233394  -0.02943501 ... -0.00253985 -0.02977889
 -0.0099064 ]"
3058,vclaim-pol-03058,"[ 0.05218066  0.03351998 -0.0526137  ...  0.02969028 -0.00486166
 -0.04902384]"
3059,vclaim-pol-03059,"[-0.0284656   0.00475627 -0.02560652 ... -0.005175   -0.00838942
  0.0220271 ]"
3060,vclaim-pol-03060,"[-0.05145497 -0.00360638 -0.02742546 ... -0.00158884 -0.02638401
 -0.04050773]"
3061,vclaim-pol-03061,"[ 0.03987721  0.03822727  0.01469293 ... -0.00202903 -0.04289661
  0.01425713]"
3062,vclaim-pol-03062,"[-0.03588331  0.0023338  -0.04479868 ...  0.00390749  0.02986773
  0.05123173]"
3063,vclaim-pol-03063,"[-0.04656409 -0.04159785  0.0079872  ...  0.02706668  0.03755281
 -0.04267207]"
3064,vclaim-pol-03064,"[ 0.00124313  0.00587603  0.01847905 ... -0.02536335 -0.02085189
  0.03277165]"
3065,vclaim-pol-03065,"[ 0.01257887 -0.00378055  0.01029945 ... -0.01101189 -0.02556594
  0.04027966]"
3066,vclaim-pol-03066,"[-0.03062603  0.02002523 -0.02293906 ... -0.00650703  0.00314658
  0.02921803]"
3067,vclaim-pol-03067,"[-0.02655127  0.03529841 -0.02066051 ...  0.00913065 -0.02880995
 -0.0097032 ]"
3068,vclaim-pol-03068,"[ 0.02682884 -0.01875696 -0.0471492  ... -0.03203312 -0.01345085
 -0.03164198]"
3069,vclaim-pol-03069,"[ 0.03089542  0.04603988 -0.05148281 ...  0.03786162  0.00331959
 -0.02067021]"
3070,vclaim-pol-03070,"[-0.00502656  0.03274442  0.05921493 ... -0.03407878 -0.05049089
 -0.03422641]"
3071,vclaim-pol-03071,"[ 0.04727118  0.00859264 -0.04677137 ...  0.00103205 -0.00991923
 -0.01527449]"
3072,vclaim-pol-03072,"[-0.02807025 -0.048623   -0.04900894 ... -0.02313609  0.00100938
 -0.0508143 ]"
3073,vclaim-pol-03073,"[-0.03219595 -0.00966101 -0.00568911 ... -0.04013911  0.00999608
  0.00540231]"
3074,vclaim-pol-03074,"[-0.00161101 -0.01863284  0.05544225 ...  0.00336125  0.0388034
 -0.05982398]"
3075,vclaim-pol-03075,"[ 0.02736421 -0.00022958 -0.0328775  ...  0.05310089 -0.0076991
  0.03324084]"
3076,vclaim-pol-03076,"[-0.00562436  0.0356499   0.03806767 ...  0.04714303 -0.05171535
  0.04099645]"
3077,vclaim-pol-03077,"[ 0.05485549  0.02421856 -0.04141276 ...  0.05020977 -0.02759046
  0.0320865 ]"
3078,vclaim-pol-03078,"[-0.02406812 -0.04813322 -0.0167386  ... -0.03135927 -0.02661904
 -0.04608001]"
3079,vclaim-pol-03079,"[ 0.01122241  0.04931432 -0.05439768 ...  0.0158746  -0.02517368
  0.06210603]"
3080,vclaim-pol-03080,"[-0.03487609  0.01163535 -0.06403068 ... -0.01513579 -0.01904901
  0.05214235]"
3081,vclaim-pol-03081,"[ 0.01490045 -0.02684653  0.02965175 ...  0.02452497 -0.02090958
  0.01530195]"
3082,vclaim-pol-03082,"[-0.03224705  0.02873286 -0.04839355 ...  0.00661036 -0.02152734
  0.03668883]"
3083,vclaim-pol-03083,"[-0.02447801 -0.06185452 -0.03737986 ... -0.02635401 -0.01920152
 -0.06428967]"
3084,vclaim-pol-03084,"[-0.04178723 -0.0095615  -0.03852431 ...  0.03368147 -0.01086547
  0.03225848]"
3085,vclaim-pol-03085,"[-0.02805726  0.00385374 -0.05058414 ...  0.0182031   0.02911836
 -0.01737031]"
3086,vclaim-pol-03086,"[ 0.04372354 -0.00483607  0.04021419 ... -0.04344066  0.00842091
 -0.01776498]"
3087,vclaim-pol-03087,"[-0.03365501  0.0343422  -0.04868858 ...  0.01420337  0.01714334
 -0.00991073]"
3088,vclaim-pol-03088,"[-0.04800698  0.01253118  0.00507963 ...  0.01449642  0.04158519
 -0.00080345]"
3089,vclaim-pol-03089,"[ 0.03758378  0.03368861 -0.02458197 ...  0.01906059  0.01481194
 -0.02767886]"
3090,vclaim-pol-03090,"[-0.03711349  0.01458625 -0.03611224 ... -0.02179309 -0.02383555
  0.02746466]"
3091,vclaim-pol-03091,"[-0.01071648  0.05923871 -0.00487377 ...  0.02775211  0.01801671
  0.01570311]"
3092,vclaim-pol-03092,"[ 0.0314799   0.0446133   0.0243301  ...  0.0259765   0.00574422
 -0.02926456]"
3093,vclaim-pol-03093,"[-0.00618474  0.0513866  -0.04782713 ... -0.01952297  0.00162293
  0.02054765]"
3094,vclaim-pol-03094,"[ 0.02907889  0.02960325 -0.03682185 ...  0.05507752 -0.01758609
 -0.01619792]"
3095,vclaim-pol-03095,"[ 0.01540457  0.01192181 -0.01600835 ...  0.05127005  0.00474034
 -0.02526371]"
3096,vclaim-pol-03096,"[-0.01319121 -0.03371842 -0.0373433  ...  0.02926622 -0.0032114
  0.00675735]"
3097,vclaim-pol-03097,"[-0.00130113  0.03389703 -0.01326674 ...  0.01595383 -0.01782146
 -0.00305238]"
3098,vclaim-pol-03098,"[-0.02823247  0.03332998 -0.05875916 ...  0.00242172  0.01064297
  0.03778651]"
3099,vclaim-pol-03099,"[-0.01838653  0.01178875 -0.03252855 ... -0.03220128  0.03004296
 -0.05750382]"
3100,vclaim-pol-03100,"[-0.04612973  0.00074272 -0.04365354 ... -0.0019667  -0.01878154
 -0.00777843]"
3101,vclaim-pol-03101,"[ 0.04511888 -0.01235723 -0.03403741 ... -0.01559866 -0.02444835
 -0.00917545]"
3102,vclaim-pol-03102,"[ 0.00348387  0.02893558 -0.05691411 ...  0.0367184   0.00499107
 -0.00323975]"
3103,vclaim-pol-03103,"[-0.00255089 -0.02721281 -0.00833075 ...  0.01006093  0.02416733
 -0.03171806]"
3104,vclaim-pol-03104,"[-0.01430387  0.00777094 -0.04541061 ... -0.01941563 -0.0189468
 -0.00226811]"
3105,vclaim-pol-03105,"[ 0.00709641 -0.00427439 -0.01896575 ... -0.0239283  -0.00604613
 -0.02211905]"
