,input_claim_ids,used_words_and_synonyms
219,20160926_1pres_0175,"['mugwump', 'freelancer', 'independent', 'autonomous', 'expert', 'look', 'search', 'front', 'attend', 'expect', 'count', ""'"", 'propose', 'project', 'aim', 'nominate', 'd', ""'"", ',', 'basically', ""'"", 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', ',', 'tax', 'plan', 'design', ',', 'w', 'blow', 'reverse', 'shock', 'gust', 'coke', 'float', 'botch', 'waste', 'fellate', 'shove_off', 'boast', 'blow_out', 'debt', '$', 'five', 'million', 'trillion', 'w', 'case', 'example', 'exemplify', 'disadvantage', 'm', 'family', 'class', 'kin', 'syndicate', 'compare', 'affluent', ',', 'go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'consequence', 'impression', 'effect', ',', 'w', 'lose', 'misplace', 'fall_back', 'miss', 'suffer', '3', 'occupation', 'job', 'problem', 'caper', 'subcontract', 'speculate', 'possibly', 'another', 'recession', 'recess', 'receding', '.']"
220,20160926_1pres_0179,"['d', 'think', 'remember', 'intend', 'climate', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', 'fraud', 'hoax', 'perpetrate', 'chinese', 'taiwanese', '.']"
221,20160926_1pres_0183,"['say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', '.']"
222,20160926_1pres_0202,"['o', 'administration', 'presidency', 'government', ',', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', ""'"", 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', ',', '2', 'old_age', 'long_time', 'days', 'year', 'class', ""'"", 'worth', 'deserving', 'debt', ',', ""'"", 'exceed', 'clear', 'top', 'lead', 'crown', 'topped', '.']"
223,20160926_1pres_0203,"[""'"", 'double', 'double_over', 'duplicate', 'course', 'path', 'class', 'run', 'naturally', 'about', 'eight', 'ashcan_school', 'eight-spot', 'old_age', 'long_time', 'days', 'year', ',', 's', ',', 'semifinal', 'trailer_truck', 'semitrailer', 'demand', 'claim', 'exact', 'accurate', '.']"
224,20160926_1pres_0232,"['large', 'big', 'bad', 'boastful', 'adult', 'one', 'matchless', ',', 'multinational', 'know', 'acknowledge', 'sleep_together', 'known', 'c', ',', 'vote', '.']"
225,20160926_1pres_0252,"['go', 'adam', 'crack', 'travel', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'england', ',', 'ohio', ',', 'pennsylvania', 'university_of_pennsylvania', ',', 'anywhere', 'privation', 'lack', 'need', 'wish', 'desire', 'want', ',', 'secretary', 'repository', 'clinton', ',', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'devastation', 'ravaging', 'destruction', 'industry', 'fabrication', 'manufacture', 'fabricate', 'thirty', ',', 'forty', ',', 'sometimes', 'fifty', 'percentage', '.']"
226,20160926_1pres_0264,"['name', 'call', 'shout', 'visit', 'address', 'bid', 'predict', 'gold', 'amber', 'aureate', 'standard', 'criterion', 'trade', 'deal', 'craft', 'trade_wind', 'barter', 'bargain', 'batch', 'softwood', 'hand', 'cover', 'consider', 'cope', 'distribute', 'manage', 'conduct', 'share', '.']"
227,20160926_1pres_0265,"['state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', ""'"", 'all_right', 'fine', 'deal', 'bargain', 'batch', 'softwood', 'hand', 'cover', 'consider', 'cope', 'distribute', 'manage', 'conduct', 'share', ""'"", 'ever', 'always', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', '.']"
228,20160926_1pres_0424,"[',', 'expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', ',', 'worst', 'bad', 'regretful', 'revival', 'economy', 's', 'great', 'bang-up', 'capital', 'big', 'depression', 'natural_depression', 'low', 'depressive_disorder', '.']"
229,20160926_1pres_0440,"['learn', 'memorize', 'teach', 'determine', 'd', 'trump', 'cornet', 'outdo', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'federal', 'union', 'election', ',', 'file', 'charge', '1', 'basically', 'fiscal', 'statement', 'argument', 'affirmation', 'instruction', 'kind', 'sort', 'screen', 'classify', ',', 'form', 'shape', 'human_body', 'phase', 'class', 'mannequin', 'imprint', '.']"
230,20160926_1pres_0493,"['possibly', 'n', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'american', 'american_english', 'people', 'citizenry', 'multitude', ',', 'observation', 'watch', 'determine', 'tonight', ',', 'know', 'acknowledge', 'sleep_together', ""'"", 'pay', 'give', 'pay_up', 'yield', 'paid', 'nonrecreational', 'gainful', 'nothing', 'federal', 'union', 'tax', 'taxis', ',', 'old_age', 'long_time', 'days', 'year', 'class', 'a', ""'"", 'ever', 'always', 'see', 'understand', 'witness', 'visualize', 'learn', 'meet', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'couple', 'match', 'pair', 'copulate', 'bend', 'turn', 'turning', 'twist', 'go', 'act', 'change_state', 'become', 'change_by_reversal', 'plow', 'flex', 'call_on', 'sour', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', 'government', 'authority', 'assurance', 'agency', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'trying', 'nerve-racking', 'get', 'receive', 'arrive', 'bring', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'casino', 'license', ',', 'show', 'prove', 'testify', 'picture', 'indicate', 'read', 'usher', 'n', 'wage', 'income', '.']"
231,20160926_1pres_0575,"['talk', 'lecture', 'speak', 'spill', 'spill_the_beans', 'business', 'commercial_enterprise', 'occupation', 'clientele', ',', ""'"", 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'interpreted', 'taken', 'bankruptcy', 'six', 'six-spot', 'times', 'multiplication', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
232,20160926_1pres_0579,"['evening', 'flush', 'even', 'tied', 'one', 'matchless', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', 'propose', 'hint', 'suggest', 'indicate', 'w', 'attempt', 'try', 'test', 'judge', 'sample', 'hear', 'try_on', 'negociate', 'negotiate', 'national', 'home', 'debt', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', '.']"
233,20160926_1pres_0629,"['gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', 'epidemic', 'lead', 'leadership', 'leave', 'run', 'head', 'contribute', 'conduct', 'go', 'precede', 'moderate', 'leading', 'ahead', 'cause', 'campaign', 'causal_agent', 'lawsuit', 'induce', 'death', 'end', 'young', 'new', 'youthful', 'unseasoned', 'african', 'american', 'american_english', 'work_force', 'man', 'serviceman', 'homo', 'valet', 'world', ',', 'following', 'adjacent', 'future', 'next', 'nine', 'baseball_club', 'nine-spot', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'together', 'in_concert', '.']"
234,20160926_1pres_0645,"['chicago', 'michigan', ',', ""'"", 'thousand', 'shooting', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', ',', 's', 'january', 'first', '.']"
235,20160926_1pres_0711,"[""'"", 'fact', ""'"", 'young', 'new', 'youthful', 'unseasoned', 'a', 'man', 'serviceman', 'homo', 'valet', 'world', 'thing', 'matter', 'white', 'egg_white', 'flannel', 'whiten', 'blank', 'ashen', ',', 'likely', 'probable', 'probably', 'collar', 'check', 'catch', 'halt', ',', 'charge', 'tear', 'appoint', 'commit', 'consign', 'agitate', 'load', 'blame', 'charged', 'aerated', ',', 'convict', ',', 'imprison', '.']"
236,20160926_1pres_0748,"['privation', 'lack', 'need', 'wish', 'desire', 'want', 'bring', 'institute', 'lend', 'fetch', 'fact', 'one', 'matchless', 'words', 'lyric', 'quarrel', ""actor's_line"", 'word', 'news', 'discussion', 'parole', 'son', 'password', 'bible', 'give_voice', 's', 'young', 'new', 'youthful', 'unseasoned', 'black', 'total_darkness', 'blacken', 'bootleg', 'young_person', 'youth', '.']"
237,20160926_1pres_0819,"['press', 'pressing', 'urge', 'weigh', 'compress', 'crusade', 'iron', 'weight-lift', 'bid', 'difficult', 'hard', 'arduous', 'unvoiced', 'intemperate', 'heavily', '.']"
238,20160926_1pres_0868,"[',', 'remember', 'commend', 'commemorate', ',', 'd', 'get_down', 'begin', 'depart', 'originate', 'start', 'startle', 'career', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', '1', 'action', 'justice', 'judge', 'department_of_justice', 'department', 'racial', 'discrimination', 'w', 'rent', 'rip', 'economic_rent', 'lease', 'rend', 'apartment', 'one', 'matchless', 'development', 'growth', 'exploitation', 'a', ',', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'made', 'certain', 'sure', 'indisputable', 'surely', 'people', 'citizenry', 'multitude', 'work', 'function', 'exercise', 'bring', 'cultivate', 'influence', 'shape', 'knead', 'exploit', 'solve', 'ferment', 'sour', 'understand', 'sympathize', 'understood', 'silent', 'policy', '.']"
239,20160926_1pres_0927,"[""'"", 'shock', 'traumatize', 'aghast', 'd', 'publicly', 'invite', 'tempt', 'receive', 'putin', 'hack', 'machine_politician', 'cab', 'chop', 'american', 'american_english', '.']"
240,20160926_1pres_1010,"['actually', 'recommend', 'preach', 'action', 'military_action', 'natural_process', 'legal_action', 'carry_through', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'libya', 'urge', 'cheer', 'g', 'interpreted', 'taken', ',', 'business', 'commercial_enterprise', 'occupation', 'clientele', 'one', 'matchless', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
241,20160926_1pres_1010,"['actually', 'recommend', 'preach', 'action', 'military_action', 'natural_process', 'legal_action', 'carry_through', 'take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'libya', 'urge', 'cheer', 'g', 'interpreted', 'taken', ',', 'business', 'commercial_enterprise', 'occupation', 'clientele', 'one', 'matchless', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', '.']"
242,20160926_1pres_1057,"['state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'focus', 'stress', 'concentrate', 'concenter', 'panic', 'terror', ',', 'besides', '.']"
243,20160926_1pres_1059,"['believe', 'think', ""'"", 'certain', 'sure', 'indisputable', 'surely', ""'"", 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'get', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'recognition', 'credit', 'citation', 'credit_rating', 'accredit', 'largely', 'saying', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'criticism', 'north_atlantic_treaty_organization', '.']"
244,20160926_1pres_1079,"['support', 'documentation', 'accompaniment', 'back', 'hold', 'confirm', 'subscribe', 'corroborate', 'defend', 'patronize', 'digest', 'war', 'iraq', '.']"
245,20160926_1pres_1148,"['successor', ',', 'toilet', 'john', 'whoremaster', 'k', ',', 'president', 'president_of_the_united_states', 'o', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'deal', 'bargain', 'batch', 'softwood', 'hand', 'cover', 'consider', 'cope', 'distribute', 'manage', 'conduct', 'share', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'eyelid', 'lid', 'hat', 'iran', ""'"", 'nuclear', 'plan', 'program', 'broadcast', 'platform', 'course_of_study', 'w', 'fire', 'discharge', 'ignition', 'dismissal', 'open_fire', 'displace', 'arouse', 'burn', 'fuel', 'single', 'one', 'individual', 'unmarried', 'shooting', 'shot', 'stroke', 'scene', 'injection', 'nip', 'guess', 'snapshot', 'blastoff', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', 'changeable', '.']"
246,20160926_1pres_1182,"['wage', 'pay', 'give', 'pay_up', 'yield', 'united_states', 'uracil', 'uranium', 'u', '.']"
247,20160926_1pres_1182,"['wage', 'pay', 'give', 'pay_up', 'yield', 'united_states', 'uracil', 'uranium', 'u', '.']"
248,20160926_1pres_1214,"['china', 'taiwan', 'chinaware', 'wholly', 'powerful', 'knock-down', 'potent', 'brawny', 'herculean', 'mighty', 'associate', 'refer', 'relate', 'north', 'union', 'korea', '.']"
249,20160926_1pres_1215,"['manner', 'means', 'direction', 'way', 'room', ',', 'another', 'one', 'matchless', 'powerful', 'knock-down', 'potent', 'brawny', 'herculean', 'mighty', 'worst', 'bad', 'regretful', 'deal', 'bargain', 'batch', 'softwood', 'hand', 'cover', 'consider', 'cope', 'distribute', 'manage', 'conduct', 'share', 'think', 'remember', 'intend', ""'"", 'ever', 'always', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'negociate', 'negotiate', 'get_down', 'begin', 'depart', 'originate', 'start', 'startle', 'iran', '.']"
250,20160926_1pres_1222,"['one', 'matchless', 'great', 'bang-up', 'capital', 'big', 'giveaway', 'game_show', 'time', 'clock_time', 'fourth_dimension', 'meter', 'prison_term', 'clock', ',', ',', 'include', 'admit', '$', 'four_hundred', 'million', 'cash', '.']"
251,20160926_1pres_1225,"['actually', '$', '1', 'billion', 'million', 'cash', ',', 'obviously', ',', 'guess', 'think', 'estimate', 'hostage', '.']"
252,20160926_1pres_1326,"['man', 'serviceman', 'homo', 'valet', 'world', 'name', 'call', 'shout', 'visit', 'address', 'bid', 'predict', 'woman', 'charwoman', 'womanhood', 'hog', 'slob', 'bull', 'pig_bed', 'pig', 'devour', 'farrow', ',', 'dog', 'frump', 'cad', 'frank', 'pawl', 'andiron', 'chase', ',', 'person', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'pregnancy', 'inconvenience', 'troublesomeness', 'trouble', 'employer', ',', '.']"
253,20160926_1pres_1326,"['man', 'serviceman', 'homo', 'valet', 'world', 'name', 'call', 'shout', 'visit', 'address', 'bid', 'predict', 'woman', 'charwoman', 'womanhood', 'hog', 'slob', 'bull', 'pig_bed', 'pig', 'devour', 'farrow', ',', 'dog', 'frump', 'cad', 'frank', 'pawl', 'andiron', 'chase', ',', 'person', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'pregnancy', 'inconvenience', 'troublesomeness', 'trouble', 'employer', ',', '.']"
254,20161005_vice_pres_0075,"['campaigner', 'candidate', ',', 'get_down', 'begin', 'depart', 'originate', 'start', 'startle', 'political_campaign', 'campaign', 'crusade', 'address', 'speech', 'manner_of_speaking', 'lecture', ""actor's_line"", 'language', 'name', 'call', 'shout', 'visit', 'bid', 'predict', 'mexican', 'raper', 'criminal', ',', 'pursued', 'prosecute', 'pursue', 'quest_for', 'discredit', 'disbelieve', 'discredited', 'truly', 'actually', 'in_truth', 'very', 'hideous', 'exorbitant', 'lie', 'dwell', 'lie_down', 'president', 'president_of_the_united_states', 'o', 'n', 'born', 'bear', 'give_birth', 'digest', 'hold', 'yield', 'wear', 'behave', 'have_a_bun_in_the_oven', 'natural', 'unite', 'unify', 'connect', 'united', 'joined', 'state', 'state_of_matter', 'country', 'department_of_state', 'submit', 'express', '.']"
255,20161005_vice_pres_0050,"[""'"", 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'economy', 'smother', 'stifle', 'suffocate', 'smothered', 'tax', 'taxis', ',', 'regulation', 'rule', ',', 'war', 'coal', 'ember', 'char', ',', 'failing', 'fail', 'health', 'care', 'caution', 'concern', 'wish', 'manage', 'worry', 'reform', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'know', 'acknowledge', 'sleep_together', 'known', 'o', ',', 'american', 'american_english', 'people', 'citizenry', 'multitude', 'need', 'motivation', 'indigence', 'necessitate', 'want', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'change', 'variety', 'switch', 'exchange', 'transfer', 'deepen', '.']"
256,20161005_vice_pres_0097,"['guy', 'ridicule', 'praise', 'v', 'putin', 'great', 'bang-up', 'capital', 'big', 'leader', 'drawing_card', '.']"
257,20161005_vice_pres_0153,"['iraq', 'overproduction', 'infest', 'invade', 'overflow', 'overrun', 'isis', 'directorate_for_inter-services_intelligence', ',', 'hillary', 'clinton', 'fail', 'renegociate', '.']"
258,20161005_vice_pres_0117,"['clinton', 'foundation', 'basis', 'foundation_garment', 'initiation', 'accept', 'bear', 'take', 'accepting', 'contribution', 'foreign', 'alien', 'extraneous', 'government', 'politics', '.']"
259,20161005_vice_pres_0179,"['think', 'remember', 'intend', 'fact', 'past', 'by', 'administration', 'presidency', 'government', 'hillary', 'clinton', 'part', 'region', 'function', 'character', 'share', 'contribution', 'separate', 'depart', 'partially', ',', ""'"", 'about', 'double', 'double_over', 'duplicate', 'national', 'home', 'debt', 'atrocious', '.']"
